RPM,Torque,Efficiency
833.4822742,17.32482412,84.08039857
833.4822742,18.56231156,84.27766038
833.4822742,19.79979899,84.47206054
833.4822742,21.03728643,84.66361057
833.4822742,22.27477387,84.852322
833.4822742,23.51226131,85.03820637
833.4822742,24.74974874,85.2212752
833.4822742,25.98723618,85.40154002
833.4822742,27.22472362,85.57901238
833.4822742,28.46221106,85.75370379
833.4822742,29.69969849,85.92562579
833.4822742,30.93718593,86.09478992
833.4822742,32.17467337,86.2612077
833.4822742,33.4121608,86.42489067
833.4822742,34.64964824,86.58585036
833.4822742,35.88713568,86.74409829
833.4822742,37.12462312,86.89964601
833.4822742,38.36211055,87.05250504
833.4822742,39.59959799,87.20268691
833.4822742,40.83708543,87.35020315
833.4822742,42.07457286,87.49506531
833.4822742,43.3120603,87.6372849
833.4822742,44.54954774,87.77687346
833.4822742,45.78703518,87.91384252
833.4822742,47.02452261,88.04820361
833.4822742,48.26201005,88.17996827
833.4822742,49.49949749,88.30914803
833.4822742,50.73698492,88.43575441
833.4822742,51.97447236,88.55979896
833.4822742,53.2119598,88.68129319
833.4822742,54.44944724,88.80024864
833.4822742,55.68693467,88.91667685
833.4822742,56.92442211,89.03058935
833.4822742,58.16190955,89.14199766
833.4822742,59.39939698,89.25091332
833.4822742,60.63688442,89.35734786
833.4822742,61.87437186,89.46131281
833.4822742,63.1118593,89.5628197
833.4822742,64.34934673,89.66188007
833.4822742,65.58683417,89.75850545
833.4822742,66.82432161,89.85270736
833.4822742,68.06180905,89.94449734
833.4822742,69.29929648,90.03388692
833.4822742,70.53678392,90.12088764
833.4822742,71.77427136,90.20551102
833.4822742,73.01175879,90.28776859
833.4822742,74.24924623,90.36767189
833.4822742,75.48673367,90.44523245
833.4822742,76.72422111,90.5204618
833.4822742,77.96170854,90.59337147
833.4822742,79.19919598,90.663973
833.4822742,80.43668342,90.73227791
833.4822742,81.67417085,90.79829773
833.4822742,82.91165829,90.862044
833.4822742,84.14914573,90.92352826
833.4822742,85.38663317,90.98276202
833.4822742,86.6241206,91.03975683
833.4822742,87.86160804,91.09452421
833.4822742,89.09909548,91.14707569
833.4822742,90.33658291,91.19742281
833.4822742,91.57407035,91.2455771
833.4822742,92.81155779,91.2915501
833.4822742,94.04904523,91.33535332
833.4822742,95.28653266,91.3769983
833.4822742,96.5240201,91.41649659
833.4822742,97.76150754,91.45385969
833.4822742,98.99899497,91.48909916
833.4822742,100.2364824,91.52222651
833.4822742,101.4739698,91.55325329
833.4822742,102.7114573,91.58219102
833.4822742,103.9489447,91.60905123
833.4822742,105.1864322,91.63384546
833.4822742,106.4239196,91.65658523
833.4822742,107.661407,91.67728209
833.4822742,108.8988945,91.69594755
833.4822742,110.1363819,91.71259316
833.4822742,111.3738693,91.72723043
833.4822742,112.6113568,91.73987092
833.4822742,113.8488442,91.75052614
833.4822742,115.0863317,91.75920763
833.4822742,116.3238191,91.76592692
833.4822742,117.5613065,91.77069554
833.4822742,118.798794,91.77352502
833.4822742,120.0362814,91.77442689
833.4822742,121.2737688,91.7734127
833.4822742,122.5112563,91.77049396
833.4822742,123.7487437,91.7656822
833.4822742,124.9862312,91.75898897
833.4822742,126.2237186,91.75042579
833.4822742,127.461206,91.7400042
833.4822742,128.6986935,91.72773572
833.4822742,129.9361809,91.71363188
833.4822742,131.1736683,91.69770423
833.4822742,132.4111558,91.67996428
833.4822742,133.6486432,91.66042357
833.4822742,134.8861307,91.63909364
833.4822742,136.1236181,91.61598601
833.4822742,137.3611055,91.59111222
833.4822742,138.598593,91.5644838
833.4822742,139.8360804,91.53611227
833.4822742,141.0735678,91.50600918
833.4822742,142.3110553,91.47418604
833.4822742,143.5485427,91.4406544
833.4822742,144.7860302,91.40542579
833.4822742,146.0235176,91.36851173
833.4822742,147.261005,91.32992376
833.4822742,148.4984925,91.28967341
833.4822742,149.7359799,91.24777221
833.4822742,150.9734673,91.2042317
833.4822742,152.2109548,91.15906339
833.4822742,153.4484422,91.11227884
833.4822742,154.6859296,91.06388956
833.4822742,155.9234171,91.01390709
833.4822742,157.1609045,90.96234296
833.4822742,158.398392,90.90920871
833.4822742,159.6358794,90.85451586
833.4822742,160.8733668,90.79827594
833.4822742,162.1108543,90.74050049
833.4822742,163.3483417,90.68120104
833.4822742,164.5858291,90.62038912
833.4822742,165.8233166,90.55807626
833.4822742,167.060804,90.49427399
833.4822742,168.2982915,90.42899385
833.4822742,169.5357789,90.36224736
833.4822742,170.7732663,90.29404606
833.4822742,172.0107538,90.22440148
833.4822742,173.2482412,90.15332515
833.4822742,174.4857286,90.0808286
833.4822742,175.7232161,90.00692337
833.4822742,176.9607035,89.93162098
833.4822742,178.198191,89.85493297
833.4822742,179.4356784,89.77687087
833.4822742,180.6731658,89.69744621
833.4822742,181.9106533,89.61667052
833.4822742,183.1481407,89.53455533
833.4822742,184.3856281,89.45111218
833.4822742,185.6231156,89.36635259
833.4822742,186.860603,89.2802881
833.4822742,188.0980905,89.19293024
833.4822742,189.3355779,89.10429054
833.4822742,190.5730653,89.01438054
833.4822742,191.8105528,88.92321175
833.4822742,193.0480402,88.83079573
833.4822742,194.2855276,88.73714399
833.4822742,195.5230151,88.64226806
833.4822742,196.7605025,88.54617949
833.4822742,197.9979899,88.4488898
833.4822742,199.2354774,88.35041053
833.4822742,200.4729648,88.2507532
833.4822742,201.7104523,88.14992934
833.4822742,202.9479397,88.04795049
833.4822742,204.1854271,87.94482818
833.4822742,205.4229146,87.84057395
833.4822742,206.660402,87.73519931
833.4822742,207.8978894,87.62871581
833.4822742,209.1353769,87.52113498
833.4822742,210.3728643,87.41246834
833.4822742,211.6103518,87.30272743
833.4822742,212.8478392,87.19192378
833.4822742,214.0853266,87.08006893
833.4822742,215.3228141,86.96717439
833.4822742,216.5603015,86.85325171
833.4822742,217.7977889,86.73831242
833.4822742,219.0352764,86.62236805
833.4822742,220.2727638,86.50543012
833.4822742,221.5102513,86.38751018
833.4822742,222.7477387,86.26861975
833.4822742,223.9852261,86.14877036
833.4822742,225.2227136,86.02797355
833.4822742,226.460201,85.90624084
833.4822742,227.6976884,85.78358378
833.4822742,228.9351759,85.66001388
833.4822742,230.1726633,85.53554269
833.4822742,231.4101508,85.41018173
833.4822742,232.6476382,85.28394254
833.4822742,233.8851256,85.15683664
833.4822742,235.1226131,85.02887557
833.4822742,236.3601005,84.90007086
833.4822742,237.5975879,84.77043404
833.4822742,238.8350754,84.63997664
833.4822742,240.0725628,84.5087102
833.4822742,241.3100503,84.37664625
833.4822742,242.5475377,84.24379631
833.4822742,243.7850251,84.11017192
833.4822742,245.0225126,83.97578461
833.4822742,246.26,83.84064591
853.3270903,0,81.1225874
853.3270903,1.237487437,81.36142491
853.3270903,2.474974874,81.59723428
853.3270903,3.712462312,81.83002702
853.3270903,4.949949749,82.05981468
853.3270903,6.187437186,82.28660879
853.3270903,7.424924623,82.51042087
853.3270903,8.66241206,82.73126247
853.3270903,9.899899497,82.9491451
853.3270903,11.13738693,83.16408031
853.3270903,12.37487437,83.37607962
853.3270903,13.61236181,83.58515456
853.3270903,14.84984925,83.79131668
853.3270903,16.08733668,83.99457749
853.3270903,17.32482412,84.19494853
853.3270903,18.56231156,84.39244133
853.3270903,19.79979899,84.58706743
853.3270903,21.03728643,84.77883835
853.3270903,22.27477387,84.96776563
853.3270903,23.51226131,85.15386079
853.3270903,24.74974874,85.33713538
853.3270903,25.98723618,85.51760091
853.3270903,27.22472362,85.69526893
853.3270903,28.46221106,85.87015096
853.3270903,29.69969849,86.04225854
853.3270903,30.93718593,86.21160319
853.3270903,32.17467337,86.37819645
853.3270903,33.4121608,86.54204986
853.3270903,34.64964824,86.70317493
853.3270903,35.88713568,86.86158321
853.3270903,37.12462312,87.01728622
853.3270903,38.36211055,87.1702955
853.3270903,39.59959799,87.32062258
853.3270903,40.83708543,87.46827898
853.3270903,42.07457286,87.61327625
853.3270903,43.3120603,87.75562591
853.3270903,44.54954774,87.89533949
853.3270903,45.78703518,88.03242853
853.3270903,47.02452261,88.16690456
853.3270903,48.26201005,88.29877911
853.3270903,49.49949749,88.4280637
853.3270903,50.73698492,88.55476988
853.3270903,51.97447236,88.67890917
853.3270903,53.2119598,88.80049311
853.3270903,54.44944724,88.91953322
853.3270903,55.68693467,89.03604104
853.3270903,56.92442211,89.1500281
853.3270903,58.16190955,89.26150593
853.3270903,59.39939698,89.37048606
853.3270903,60.63688442,89.47698003
853.3270903,61.87437186,89.58099937
853.3270903,63.1118593,89.6825556
853.3270903,64.34934673,89.78166026
853.3270903,65.58683417,89.87832488
853.3270903,66.82432161,89.97256099
853.3270903,68.06180905,90.06438013
853.3270903,69.29929648,90.15379382
853.3270903,70.53678392,90.24081359
853.3270903,71.77427136,90.32545099
853.3270903,73.01175879,90.40771753
853.3270903,74.24924623,90.48762476
853.3270903,75.48673367,90.5651842
853.3270903,76.72422111,90.64040738
853.3270903,77.96170854,90.71330584
853.3270903,79.19919598,90.78389111
853.3270903,80.43668342,90.85217471
853.3270903,81.67417085,90.91816819
853.3270903,82.91165829,90.98188307
853.3270903,84.14914573,91.04333088
853.3270903,85.38663317,91.10252316
853.3270903,86.6241206,91.15947143
853.3270903,87.86160804,91.21418723
853.3270903,89.09909548,91.2666821
853.3270903,90.33658291,91.31696755
853.3270903,91.57407035,91.36505512
853.3270903,92.81155779,91.41095636
853.3270903,94.04904523,91.45468277
853.3270903,95.28653266,91.49624591
853.3270903,96.5240201,91.53565729
853.3270903,97.76150754,91.57292845
853.3270903,98.99899497,91.60807093
853.3270903,100.2364824,91.64109625
853.3270903,101.4739698,91.67201594
853.3270903,102.7114573,91.70084154
853.3270903,103.9489447,91.72758458
853.3270903,105.1864322,91.75225659
853.3270903,106.4239196,91.7748691
853.3270903,107.661407,91.79543365
853.3270903,108.8988945,91.81396176
853.3270903,110.1363819,91.83046496
853.3270903,111.3738693,91.84495479
853.3270903,112.6113568,91.85744279
853.3270903,113.8488442,91.86794047
853.3270903,115.0863317,91.87645937
853.3270903,116.3238191,91.88301103
853.3270903,117.5613065,91.88760698
853.3270903,118.798794,91.89025874
853.3270903,120.0362814,91.89097785
853.3270903,121.2737688,91.88977584
853.3270903,122.5112563,91.88666424
853.3270903,123.7487437,91.88165458
853.3270903,124.9862312,91.8747584
853.3270903,126.2237186,91.86598722
853.3270903,127.461206,91.85535259
853.3270903,128.6986935,91.84286602
853.3270903,129.9361809,91.82853905
853.3270903,131.1736683,91.81238322
853.3270903,132.4111558,91.79441004
853.3270903,133.6486432,91.77463107
853.3270903,134.8861307,91.75305782
853.3270903,136.1236181,91.72970183
853.3270903,137.3611055,91.70457463
853.3270903,138.598593,91.67768775
853.3270903,139.8360804,91.64905273
853.3270903,141.0735678,91.61868109
853.3270903,142.3110553,91.58658436
853.3270903,143.5485427,91.55277409
853.3270903,144.7860302,91.51726179
853.3270903,146.0235176,91.48005901
853.3270903,147.261005,91.44117726
853.3270903,148.4984925,91.4006281
853.3270903,149.7359799,91.35842303
853.3270903,150.9734673,91.31457361
853.3270903,152.2109548,91.26909135
853.3270903,153.4484422,91.22198779
853.3270903,154.6859296,91.17327447
853.3270903,155.9234171,91.1229629
853.3270903,157.1609045,91.07106464
853.3270903,158.398392,91.0175912
853.3270903,159.6358794,90.96255411
853.3270903,160.8733668,90.90596492
853.3270903,162.1108543,90.84783515
853.3270903,163.3483417,90.78817633
853.3270903,164.5858291,90.72699999
853.3270903,165.8233166,90.66431767
853.3270903,167.060804,90.6001409
853.3270903,168.2982915,90.53448121
853.3270903,169.5357789,90.46735012
853.3270903,170.7732663,90.39875918
853.3270903,172.0107538,90.32871991
853.3270903,173.2482412,90.25724385
853.3270903,174.4857286,90.18434252
853.3270903,175.7232161,90.11002747
853.3270903,176.9607035,90.03431021
853.3270903,178.198191,89.95720228
853.3270903,179.4356784,89.87871521
853.3270903,180.6731658,89.79886054
853.3270903,181.9106533,89.7176498
853.3270903,183.1481407,89.63509451
853.3270903,184.3856281,89.55120621
853.3270903,185.6231156,89.46599644
853.3270903,186.860603,89.37947671
853.3270903,188.0980905,89.29165857
853.3270903,189.3355779,89.20255354
853.3270903,190.5730653,89.11217316
853.3270903,191.8105528,89.02052896
853.3270903,193.0480402,88.92763246
853.3270903,194.2855276,88.83349521
853.3270903,195.5230151,88.73812874
853.3270903,196.7605025,88.64154456
853.3270903,197.9979899,88.54375422
853.3270903,199.2354774,88.44476925
853.3270903,200.4729648,88.34460118
853.3270903,201.7104523,88.24326154
853.3270903,202.9479397,88.14076186
853.3270903,204.1854271,88.03711368
853.3270903,205.4229146,87.93232852
853.3270903,206.660402,87.82641791
853.3270903,207.8978894,87.7193934
853.3270903,209.1353769,87.6112665
853.3270903,210.3728643,87.50204876
853.3270903,211.6103518,87.3917517
853.3270903,212.8478392,87.28038685
853.3270903,214.0853266,87.16796575
853.3270903,215.3228141,87.05449993
853.3270903,216.5603015,86.94000092
853.3270903,217.7977889,86.82448024
853.3270903,219.0352764,86.70794944
853.3270903,220.2727638,86.59042005
853.3270903,221.5102513,86.47190358
853.3270903,222.7477387,86.35241159
853.3270903,223.9852261,86.23195559
853.3270903,225.2227136,86.11054713
853.3270903,226.460201,85.98819772
853.3270903,227.6976884,85.86491891
853.3270903,228.9351759,85.74072222
853.3270903,230.1726633,85.61561919
853.3270903,231.4101508,85.48962135
853.3270903,232.6476382,85.36274023
853.3270903,233.8851256,85.23498735
853.3270903,235.1226131,85.10637426
853.3270903,236.3601005,84.97691249
853.3270903,237.5975879,84.84661356
853.3270903,238.8350754,84.715489
853.3270903,240.0725628,84.58355036
853.3270903,241.3100503,84.45080915
853.3270903,242.5475377,84.31727692
853.3270903,243.7850251,84.18296518
853.3270903,245.0225126,84.04788549
853.3270903,246.26,83.91204936
873.1719064,0,81.23169197
873.1719064,1.237487437,81.47083604
873.1719064,2.474974874,81.70694692
873.1719064,3.712462312,81.94003613
873.1719064,4.949949749,82.17011521
873.1719064,6.187437186,82.3971957
873.1719064,7.424924623,82.62128911
873.1719064,8.66241206,82.84240699
873.1719064,9.899899497,83.06056087
873.1719064,11.13738693,83.27576227
873.1719064,12.37487437,83.48802273
873.1719064,13.61236181,83.69735378
873.1719064,14.84984925,83.90376695
873.1719064,16.08733668,84.10727377
873.1719064,17.32482412,84.30788578
873.1719064,18.56231156,84.5056145
873.1719064,19.79979899,84.70047147
873.1719064,21.03728643,84.89246822
873.1719064,22.27477387,85.08161628
873.1719064,23.51226131,85.26792719
873.1719064,24.74974874,85.45141246
873.1719064,25.98723618,85.63208364
873.1719064,27.22472362,85.80995226
873.1719064,28.46221106,85.98502985
873.1719064,29.69969849,86.15732793
873.1719064,30.93718593,86.32685805
873.1719064,32.17467337,86.49363173
873.1719064,33.4121608,86.6576605
873.1719064,34.64964824,86.8189559
873.1719064,35.88713568,86.97752946
873.1719064,37.12462312,87.13339271
873.1719064,38.36211055,87.28655718
873.1719064,39.59959799,87.43703439
873.1719064,40.83708543,87.5848359
873.1719064,42.07457286,87.72997322
873.1719064,43.3120603,87.87245788
873.1719064,44.54954774,88.01230143
873.1719064,45.78703518,88.14951538
873.1719064,47.02452261,88.28411128
873.1719064,48.26201005,88.41610064
873.1719064,49.49949749,88.54549502
873.1719064,50.73698492,88.67230592
873.1719064,51.97447236,88.7965449
873.1719064,53.2119598,88.91822348
873.1719064,54.44944724,89.03735318
873.1719064,55.68693467,89.15394555
873.1719064,56.92442211,89.26801211
873.1719064,58.16190955,89.3795644
873.1719064,59.39939698,89.48861395
873.1719064,60.63688442,89.59517228
873.1719064,61.87437186,89.69925093
873.1719064,63.1118593,89.80086144
873.1719064,64.34934673,89.90001533
873.1719064,65.58683417,89.99672413
873.1719064,66.82432161,90.09099938
873.1719064,68.06180905,90.1828526
873.1719064,69.29929648,90.27229534
873.1719064,70.53678392,90.35933912
873.1719064,71.77427136,90.44399547
873.1719064,73.01175879,90.52627592
873.1719064,74.24924623,90.60619201
873.1719064,75.48673367,90.68375526
873.1719064,76.72422111,90.75897722
873.1719064,77.96170854,90.8318694
873.1719064,79.19919598,90.90244335
873.1719064,80.43668342,90.97071059
873.1719064,81.67417085,91.03668265
873.1719064,82.91165829,91.10037107
873.1719064,84.14914573,91.16178738
873.1719064,85.38663317,91.2209431
873.1719064,86.6241206,91.27784978
873.1719064,87.86160804,91.33251894
873.1719064,89.09909548,91.38496212
873.1719064,90.33658291,91.43519084
873.1719064,91.57407035,91.48321664
873.1719064,92.81155779,91.52905104
873.1719064,94.04904523,91.57270559
873.1719064,95.28653266,91.61419181
873.1719064,96.5240201,91.65352123
873.1719064,97.76150754,91.69070539
873.1719064,98.99899497,91.72575581
873.1719064,100.2364824,91.75868403
873.1719064,101.4739698,91.78950158
873.1719064,102.7114573,91.81821999
873.1719064,103.9489447,91.8448508
873.1719064,105.1864322,91.86940553
873.1719064,106.4239196,91.89189571
873.1719064,107.661407,91.91233288
873.1719064,108.8988945,91.93072857
873.1719064,110.1363819,91.94709431
873.1719064,111.3738693,91.96144163
873.1719064,112.6113568,91.97378207
873.1719064,113.8488442,91.98412715
873.1719064,115.0863317,91.99248841
873.1719064,116.3238191,91.99887737
873.1719064,117.5613065,92.00330558
873.1719064,118.798794,92.00578456
873.1719064,120.0362814,92.00632583
873.1719064,121.2737688,92.00494095
873.1719064,122.5112563,92.00164143
873.1719064,123.7487437,91.9964388
873.1719064,124.9862312,91.98934461
873.1719064,126.2237186,91.98037038
873.1719064,127.461206,91.96952763
873.1719064,128.6986935,91.95682791
873.1719064,129.9361809,91.94228275
873.1719064,131.1736683,91.92590367
873.1719064,132.4111558,91.90770222
873.1719064,133.6486432,91.88768991
873.1719064,134.8861307,91.86587828
873.1719064,136.1236181,91.84227886
873.1719064,137.3611055,91.81690319
873.1719064,138.598593,91.7897628
873.1719064,139.8360804,91.76086921
873.1719064,141.0735678,91.73023397
873.1719064,142.3110553,91.69786859
873.1719064,143.5485427,91.66378461
873.1719064,144.7860302,91.62799357
873.1719064,146.0235176,91.590507
873.1719064,147.261005,91.55133642
873.1719064,148.4984925,91.51049336
873.1719064,149.7359799,91.46798937
873.1719064,150.9734673,91.42383597
873.1719064,152.2109548,91.3780447
873.1719064,153.4484422,91.33062707
873.1719064,154.6859296,91.28159464
873.1719064,155.9234171,91.23095892
873.1719064,157.1609045,91.17873145
873.1719064,158.398392,91.12492376
873.1719064,159.6358794,91.06954738
873.1719064,160.8733668,91.01261385
873.1719064,162.1108543,90.95413469
873.1719064,163.3483417,90.89412144
873.1719064,164.5858291,90.83258563
873.1719064,165.8233166,90.76953879
873.1719064,167.060804,90.70499245
873.1719064,168.2982915,90.63895814
873.1719064,169.5357789,90.5714474
873.1719064,170.7732663,90.50247175
873.1719064,172.0107538,90.43204273
873.1719064,173.2482412,90.36017187
873.1719064,174.4857286,90.2868707
873.1719064,175.7232161,90.21215075
873.1719064,176.9607035,90.13602356
873.1719064,178.198191,90.05850065
873.1719064,179.4356784,89.97959356
873.1719064,180.6731658,89.89931382
873.1719064,181.9106533,89.81767296
873.1719064,183.1481407,89.73468251
873.1719064,184.3856281,89.650354
873.1719064,185.6231156,89.56469897
873.1719064,186.860603,89.47772894
873.1719064,188.0980905,89.38945546
873.1719064,189.3355779,89.29989004
873.1719064,190.5730653,89.20904422
873.1719064,191.8105528,89.11692953
873.1719064,193.0480402,89.02355751
873.1719064,194.2855276,88.92893969
873.1719064,195.5230151,88.83308759
873.1719064,196.7605025,88.73601275
873.1719064,197.9979899,88.6377267
873.1719064,199.2354774,88.53824097
873.1719064,200.4729648,88.43756709
873.1719064,201.7104523,88.3357166
873.1719064,202.9479397,88.23270103
873.1719064,204.1854271,88.12853191
873.1719064,205.4229146,88.02322076
873.1719064,206.660402,87.91677912
873.1719064,207.8978894,87.80921853
873.1719064,209.1353769,87.70055051
873.1719064,210.3728643,87.5907866
873.1719064,211.6103518,87.47993832
873.1719064,212.8478392,87.36801722
873.1719064,214.0853266,87.25503481
873.1719064,215.3228141,87.14100264
873.1719064,216.5603015,87.02593222
873.1719064,217.7977889,86.90983511
873.1719064,219.0352764,86.79272282
873.1719064,220.2727638,86.67460689
873.1719064,221.5102513,86.55549884
873.1719064,222.7477387,86.43541022
873.1719064,223.9852261,86.31435255
873.1719064,225.2227136,86.19233737
873.1719064,226.460201,86.0693762
873.1719064,227.6976884,85.94548058
873.1719064,228.9351759,85.82066204
873.1719064,230.1726633,85.69493211
873.1719064,231.4101508,85.56830232
873.1719064,232.6476382,85.4407842
873.1719064,233.8851256,85.31238929
873.1719064,235.1226131,85.18312912
873.1719064,236.3601005,85.05301521
873.1719064,237.5975879,84.9220591
873.1719064,238.8350754,84.79027233
873.1719064,240.0725628,84.65766642
873.1719064,241.3100503,84.5242529
873.1719064,242.5475377,84.3900433
873.1719064,243.7850251,84.25504917
873.1719064,245.0225126,84.11928202
873.1719064,246.26,83.9827534
893.0167224,0,81.33911693
893.0167224,1.237487437,81.5785725
893.0167224,2.474974874,81.81498983
893.0167224,3.712462312,82.04838045
893.0167224,4.949949749,82.2787559
893.0167224,6.187437186,82.5061277
893.0167224,7.424924623,82.73050738
893.0167224,8.66241206,82.95190648
893.0167224,9.899899497,83.17033654
893.0167224,11.13738693,83.38580907
893.0167224,12.37487437,83.59833561
893.0167224,13.61236181,83.8079277
893.0167224,14.84984925,84.01459687
893.0167224,16.08733668,84.21835464
893.0167224,17.32482412,84.41921255
893.0167224,18.56231156,84.61718213
893.0167224,19.79979899,84.81227491
893.0167224,21.03728643,85.00450243
893.0167224,22.27477387,85.19387621
893.0167224,23.51226131,85.38040778
893.0167224,24.74974874,85.56410869
893.0167224,25.98723618,85.74499045
893.0167224,27.22472362,85.92306461
893.0167224,28.46221106,86.09834268
893.0167224,29.69969849,86.27083622
893.0167224,30.93718593,86.44055673
893.0167224,32.17467337,86.60751577
893.0167224,33.4121608,86.77172485
893.0167224,34.64964824,86.93319551
893.0167224,35.88713568,87.09193929
893.0167224,37.12462312,87.2479677
893.0167224,38.36211055,87.4012923
893.0167224,39.59959799,87.5519246
893.0167224,40.83708543,87.69987613
893.0167224,42.07457286,87.84515844
893.0167224,43.3120603,87.98778305
893.0167224,44.54954774,88.12776149
893.0167224,45.78703518,88.26510529
893.0167224,47.02452261,88.39982599
893.0167224,48.26201005,88.53193512
893.0167224,49.49949749,88.66144421
893.0167224,50.73698492,88.78836478
893.0167224,51.97447236,88.91270838
893.0167224,53.2119598,89.03448653
893.0167224,54.44944724,89.15371077
893.0167224,55.68693467,89.27039262
893.0167224,56.92442211,89.38454363
893.0167224,58.16190955,89.49617531
893.0167224,59.39939698,89.6052992
893.0167224,60.63688442,89.71192684
893.0167224,61.87437186,89.81606974
893.0167224,63.1118593,89.91773946
893.0167224,64.34934673,90.01694751
893.0167224,65.58683417,90.11370543
893.0167224,66.82432161,90.20802476
893.0167224,68.06180905,90.29991701
893.0167224,69.29929648,90.38939373
893.0167224,70.53678392,90.47646644
893.0167224,71.77427136,90.56114668
893.0167224,73.01175879,90.64344598
893.0167224,74.24924623,90.72337587
893.0167224,75.48673367,90.80094787
893.0167224,76.72422111,90.87617354
893.0167224,77.96170854,90.94906438
893.0167224,79.19919598,91.01963194
893.0167224,80.43668342,91.08788775
893.0167224,81.67417085,91.15384334
893.0167224,82.91165829,91.21751024
893.0167224,84.14914573,91.27889998
893.0167224,85.38663317,91.3380241
893.0167224,86.6241206,91.39489412
893.0167224,87.86160804,91.44952157
893.0167224,89.09909548,91.501918
893.0167224,90.33658291,91.55209492
893.0167224,91.57407035,91.60006388
893.0167224,92.81155779,91.6458364
893.0167224,94.04904523,91.68942401
893.0167224,95.28653266,91.73083825
893.0167224,96.5240201,91.77009065
893.0167224,97.76150754,91.80719273
893.0167224,98.99899497,91.84215604
893.0167224,100.2364824,91.8749921
893.0167224,101.4739698,91.90571244
893.0167224,102.7114573,91.9343286
893.0167224,103.9489447,91.96085211
893.0167224,105.1864322,91.98529449
893.0167224,106.4239196,92.00766729
893.0167224,107.661407,92.02798202
893.0167224,108.8988945,92.04625023
893.0167224,110.1363819,92.06248344
893.0167224,111.3738693,92.07669319
893.0167224,112.6113568,92.08889101
893.0167224,113.8488442,92.09908842
893.0167224,115.0863317,92.10729697
893.0167224,116.3238191,92.11352818
893.0167224,117.5613065,92.11779358
893.0167224,118.798794,92.12010471
893.0167224,120.0362814,92.1204731
893.0167224,121.2737688,92.11891027
893.0167224,122.5112563,92.11542777
893.0167224,123.7487437,92.11003711
893.0167224,124.9862312,92.10274984
893.0167224,126.2237186,92.09357748
893.0167224,127.461206,92.08253157
893.0167224,128.6986935,92.06962364
893.0167224,129.9361809,92.05486522
893.0167224,131.1736683,92.03826784
893.0167224,132.4111558,92.01984303
893.0167224,133.6486432,91.99960232
893.0167224,134.8861307,91.97755725
893.0167224,136.1236181,91.95371935
893.0167224,137.3611055,91.92810015
893.0167224,138.598593,91.90071117
893.0167224,139.8360804,91.87156396
893.0167224,141.0735678,91.84067004
893.0167224,142.3110553,91.80804095
893.0167224,143.5485427,91.77368821
893.0167224,144.7860302,91.73762336
893.0167224,146.0235176,91.69985793
893.0167224,147.261005,91.66040345
893.0167224,148.4984925,91.61927145
893.0167224,149.7359799,91.57647347
893.0167224,150.9734673,91.53202104
893.0167224,152.2109548,91.48592568
893.0167224,153.4484422,91.43819892
893.0167224,154.6859296,91.38885231
893.0167224,155.9234171,91.33789738
893.0167224,157.1609045,91.28534564
893.0167224,158.398392,91.23120864
893.0167224,159.6358794,91.17549791
893.0167224,160.8733668,91.11822497
893.0167224,162.1108543,91.05940136
893.0167224,163.3483417,90.99903862
893.0167224,164.5858291,90.93714827
893.0167224,165.8233166,90.87374184
893.0167224,167.060804,90.80883087
893.0167224,168.2982915,90.74242688
893.0167224,169.5357789,90.67454142
893.0167224,170.7732663,90.605186
893.0167224,172.0107538,90.53437217
893.0167224,173.2482412,90.46211145
893.0167224,174.4857286,90.38841537
893.0167224,175.7232161,90.31329547
893.0167224,176.9607035,90.23676328
893.0167224,178.198191,90.15883033
893.0167224,179.4356784,90.07950815
893.0167224,180.6731658,89.99880828
893.0167224,181.9106533,89.91674223
893.0167224,183.1481407,89.83332156
893.0167224,184.3856281,89.74855778
893.0167224,185.6231156,89.66246243
893.0167224,186.860603,89.57504704
893.0167224,188.0980905,89.48632314
893.0167224,189.3355779,89.39630227
893.0167224,190.5730653,89.30499595
893.0167224,191.8105528,89.21241572
893.0167224,193.0480402,89.1185731
893.0167224,194.2855276,89.02347964
893.0167224,195.5230151,88.92714686
893.0167224,196.7605025,88.82958629
893.0167224,197.9979899,88.73080946
893.0167224,199.2354774,88.63082791
893.0167224,200.4729648,88.52965317
893.0167224,201.7104523,88.42729677
893.0167224,202.9479397,88.32377024
893.0167224,204.1854271,88.21908511
893.0167224,205.4229146,88.11325291
893.0167224,206.660402,88.00628518
893.0167224,207.8978894,87.89819345
893.0167224,209.1353769,87.78898925
893.0167224,210.3728643,87.6786841
893.0167224,211.6103518,87.56728955
893.0167224,212.8478392,87.45481712
893.0167224,214.0853266,87.34127834
893.0167224,215.3228141,87.22668475
893.0167224,216.5603015,87.11104788
893.0167224,217.7977889,86.99437925
893.0167224,219.0352764,86.87669041
893.0167224,220.2727638,86.75799288
893.0167224,221.5102513,86.6382982
893.0167224,222.7477387,86.51761788
893.0167224,223.9852261,86.39596348
893.0167224,225.2227136,86.27334652
893.0167224,226.460201,86.14977852
893.0167224,227.6976884,86.02527103
893.0167224,228.9351759,85.89983557
893.0167224,230.1726633,85.77348367
893.0167224,231.4101508,85.64622687
893.0167224,232.6476382,85.5180767
893.0167224,233.8851256,85.38904469
893.0167224,235.1226131,85.25914236
893.0167224,236.3601005,85.12838126
893.0167224,237.5975879,84.99677292
893.0167224,238.8350754,84.86432886
