Time,SpeedMps,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W,Power Pos,Power Loss Pos,Power Loss 5% Drive loss,J,Cumulation,Temp Rise,Temp
116.84,18.07,2951.130653,24760.5625,80.12046322,96.26665316,924.3976769,24760.5625,924.3976769,973.0501862,38.92200745,69027.93055,0.012769687,22.64695884
116.88,18.22,2975.628141,19732.6875,63.32554891,94.7119523,1043.473927,19732.6875,1043.473927,1098.393608,43.93574431,69071.86629,0.014414614,22.66137346
116.92,18.27,2983.79397,6613.8125,21.1667621,88.34140316,771.0777349,6613.8125,771.0777349,811.6607736,32.46643094,69104.33272,0.010651716,22.67202517
116.96,18.34,2995.226131,9289.7875,29.61744195,89.89412858,938.8139804,9289.7875,938.8139804,988.2252425,39.5290097,69143.86173,0.012968835,22.68499401
117,18.38,3001.758794,5324.4,16.93816133,87.4510534,668.1561127,5324.4,668.1561127,703.3222239,28.13288896,69171.99462,0.00922995,22.69422396
117.04,18.5,3021.356784,16042.8,50.70485421,93.12902578,1102.296652,16042.8,1102.296652,1160.312265,46.41249061,69218.40711,0.015227195,22.70945115
117.08,18.63,3042.58794,17497.5125,54.91671553,93.64469218,1112.020781,17497.5125,1112.020781,1170.548191,46.82192762,69265.22904,0.015361525,22.72481268
117.12,18.83,3075.251256,27158.5,84.33280722,96.47980901,956.031069,27158.5,956.031069,1006.348494,40.25393975,69305.48298,0.013206673,22.73801935
117.16,19.01,3104.648241,24690.6,75.94350276,95.79349439,1038.611475,24690.6,1038.611475,1093.275236,43.73100946,69349.21399,0.014347444,22.75236679
117.2,19.26,3145.477387,34682.1875,105.2910112,97.51429356,862.0973677,34682.1875,862.0973677,907.4709134,36.29883654,69385.51283,0.011909067,22.76427586
117.24,19.36,3161.809045,13999.75,42.28204897,91.65132619,1168.793462,13999.75,1168.793462,1230.308908,49.2123563,69434.72518,0.016145786,22.78042165
117.28,19.46,3178.140704,14072.25,42.28261156,91.61531864,1179.913323,14072.25,1179.913323,1242.014024,49.68056097,69484.40574,0.016299397,22.79672104
117.32,19.49,3183.040201,4235.8125,12.70767169,86.04055036,591.2961129,4235.8125,591.2961129,622.416961,24.89667844,69509.30242,0.008168202,22.80488925
117.36,19.66,3210.80402,24126.1875,71.75402749,95.2666906,1141.967102,24126.1875,1141.967102,1202.070634,48.08282534,69557.38525,0.015775205,22.82066445
117.4,19.87,3245.100503,30092.2125,88.55179117,96.58478063,1027.715071,30092.2125,1027.715071,1081.805338,43.27221352,69600.65746,0.01419692,22.83486137
117.44,20.03,3271.231156,23142,67.55555051,94.73680412,1218.008791,23142,1218.008791,1282.114517,51.28458069,69651.94204,0.01682565,22.85168702
117.48,20.17,3294.095477,20401.5,59.14217595,93.72105234,1280.999507,20401.5,1280.999507,1348.420533,53.93682134,69705.87886,0.017695808,22.86938283
117.52,20.33,3320.226131,23490,67.55954804,94.64406139,1258.109981,23490,1258.109981,1324.326295,52.97305182,69758.85191,0.01737961,22.88676244
117.56,20.5,3347.98995,25161.4875,71.76679448,95.02838954,1250.931143,25161.4875,1250.931143,1316.769624,52.67078498,69811.5227,0.017280441,22.90404288
117.6,20.57,3359.422111,10421.5125,29.62358121,88.94242514,1152.366546,10421.5125,1152.366546,1213.017417,48.52069668,69860.0434,0.015918864,22.91996174
117.64,20.62,3367.58794,7465.6875,21.17006754,87.23706775,952.8406377,7465.6875,952.8406377,1002.990145,40.1196058,69900.163,0.0131626,22.93312434
117.68,20.58,3361.055276,-5974,-16.97309122,82.33966656,-1055.02832,0,0,0,0,69900.163,0,22.93312434
117.72,20.56,3357.788945,-2982.65,-8.482429934,82.35364298,-526.3290678,0,0,0,0,69900.163,0,22.93312434
117.76,20.54,3354.522613,-2979.75,-8.482433951,82.3676194,-525.4008609,0,0,0,0,69900.163,0,22.93312434
117.8,20.67,3375.753769,19420.2125,54.93569188,92.98784323,1361.775746,19420.2125,1361.775746,1433.448154,57.33792616,69957.50093,0.018811656,22.951936
117.84,20.78,3393.718593,16528.1875,46.50726338,91.72566873,1367.596987,16528.1875,1367.596987,1439.575776,57.58303102,70015.08396,0.018892071,22.97082807
117.88,20.84,3403.517588,9052.35,25.39830417,87.97296566,1088.729243,9052.35,1088.729243,1146.030783,45.8412313,70060.92519,0.015039774,22.98586784
117.92,20.96,3423.115578,18183,50.72421771,92.27397863,1404.822465,18183,1404.822465,1478.76049,59.1504196,70120.07561,0.019406306,23.00527415
117.96,21.04,3436.180905,12180,33.84875117,89.47483783,1281.964752,12180,1281.964752,1349.436581,53.97746324,70174.05307,0.017709141,23.02298329
118,21.15,3454.145729,16823.2625,46.50942252,91.55193569,1421.240035,16823.2625,1421.240035,1496.042143,59.8416857,70233.89476,0.019633099,23.04261639
118.04,21.21,3463.944724,9213.3,25.39894289,87.75558634,1128.114563,9213.3,1128.114563,1187.489014,47.49956057,70281.39432,0.015583845,23.05820024
118.08,21.35,3486.809045,21599.2,59.15355964,93.25886729,1456.030735,21599.2,1456.030735,1532.663932,61.30655728,70342.70088,0.0201137,23.07831394
118.12,21.37,3490.075377,3097.2,8.474338858,83.8961723,498.7677516,3097.2,498.7677516,525.0186859,21.00074744,70363.70162,0.006890009,23.08520394
118.16,21.45,3503.140704,12417.8,33.84998353,89.24537702,1335.487573,12417.8,1335.487573,1405.776392,56.23105569,70419.93268,0.018448509,23.10365245
118.2,21.42,3498.241206,-4662.1125,-12.72636515,81.72065525,-852.2036167,0,0,0,0,70419.93268,0,23.10365245
118.24,21.35,3486.809045,-10852.8875,-29.72271788,81.77477243,-1977.963445,0,0,0,0,70419.93268,0,23.10365245
118.28,21.19,3460.678392,-24673.2,-68.08251962,81.89673329,-4466.655203,0,0,0,0,70419.93268,0,23.10365245
118.32,20.94,3419.849246,-38180.3125,-106.611462,82.08251968,-6840.949979,0,0,0,0,70419.93268,0,23.10365245
118.36,20.6,3364.321608,-51198.05,-145.3206385,82.32569013,-9048.902004,0,0,0,0,70419.93268,0,23.10365245
118.4,20.21,3300.628141,-57695.1375,-166.9221603,82.59117532,-10044.04534,0,0,0,0,70419.93268,0,23.10365245
118.44,20.05,3274.497487,-23350.8,-68.0970792,82.69604772,-4040.611289,0,0,0,0,70419.93268,0,23.10365245
118.48,19.97,3261.432161,-11605.8,-33.98115332,82.74733711,-2002.309549,0,0,0,0,70419.93268,0,23.10365245
118.52,19.98,3263.065327,1448.1875,4.238092273,83.7944638,234.6865495,1448.1875,234.6865495,247.0384732,9.881538926,70429.81422,0.003241975,23.10689443
118.56,19.83,3238.567839,-21646.6875,-63.82779343,82.83594422,-3715.449517,0,0,0,0,70429.81422,0,23.10689443
118.6,19.4,3168.341709,-61149.7625,-184.3037374,83.09615123,-10336.66338,0,0,0,0,70429.81422,0,23.10689443
118.64,18.81,3071.984925,-81721.6375,-254.0325467,83.42431519,-13545.92105,0,0,0,0,70429.81422,0,23.10689443
118.68,18.34,2995.226131,-63294.3125,-201.7931655,83.66162241,-10341.26377,0,0,0,0,70429.81422,0,23.10689443
118.72,17.96,2933.165829,-50003.25,-162.7919771,83.83761389,-8081.718331,0,0,0,0,70429.81422,0,23.10689443
118.76,17.64,2880.904523,-41296,-136.8833117,83.97490795,-6617.722014,0,0,0,0,70429.81422,0,23.10689443
118.8,17.39,2840.075377,-31745.9375,-106.740608,84.07517918,-5055.483664,0,0,0,0,70429.81422,0,23.10689443
118.84,17.22,2812.311558,-21328.4125,-72.4213276,84.13974441,-3382.740735,0,0,0,0,70429.81422,0,23.10689443
118.88,17.19,2807.41206,-3742.0875,-12.72855663,84.15082172,-593.0901193,0,0,0,0,70429.81422,0,23.10689443
118.92,17.21,2810.678392,2494,8.473379862,86.07818605,347.2100399,2494,347.2100399,365.4842525,14.6193701,70444.43359,0.004796381,23.11169081
118.96,17.1,2792.713568,-13681.1125,-46.78066608,84.18365522,-2163.851923,0,0,0,0,70444.43359,0,23.11169081
119,16.93,2764.949749,-20970.9875,-72.42742093,84.24339666,-3304.315317,0,0,0,0,70444.43359,0,23.11169081
119.04,16.89,2758.417085,-4903.9,-16.97669137,84.25720176,-772.0110831,0,0,0,0,70444.43359,0,23.11169081
119.08,17,2776.38191,13513.6375,46.47982036,92.84602457,966.7623062,13513.6375,966.7623062,1017.644533,40.70578131,70485.13937,0.013354915,23.12504573
119.12,17.3,2825.376884,37301.25,126.0719238,97.83955437,805.8732239,37301.25,805.8732239,848.2876041,33.93150416,70519.07087,0.011132383,23.13617811
119.16,17.59,2872.738693,36678.1125,121.9220444,97.86130001,784.4347876,36678.1125,784.4347876,825.720829,33.02883316,70552.09971,0.010836231,23.14701434
119.2,17.76,2900.502513,21784.4375,71.7206945,95.60521858,957.3784118,21784.4375,957.3784118,1007.766749,40.31066997,70592.41038,0.013225285,23.16023963
119.24,17.87,2918.467337,14207.4625,46.48716517,92.69549921,1037.784211,14207.4625,1037.784211,1092.404433,43.6961773,70636.10655,0.014336016,23.17457564
119.28,17.9,2923.366834,3889.9875,12.70680228,86.75005691,515.4211301,3889.9875,515.4211301,542.548558,21.70194232,70657.8085,0.00712006,23.1816957
119.32,17.99,2938.065327,11709.1125,38.05694414,91.41191298,1005.588771,11709.1125,1005.588771,1058.514496,42.34057983,70700.14908,0.013891266,23.19558697
119.36,18.17,2967.462312,23594.4,75.92680198,95.92255605,962.0484354,23594.4,962.0484354,1012.682564,40.50730254,70740.65638,0.013289797,23.20887676
119.4,18.3,2988.693467,17186.4875,54.91324828,93.7189983,1079.483572,17186.4875,1079.483572,1136.298497,45.45193987,70786.10832,0.014912054,23.22378882
119.44,18.49,3019.723618,25339.1125,80.13008178,96.21826592,958.2578536,25339.1125,958.2578536,1008.692477,40.3476991,70826.45602,0.013237434,23.23702625
119.48,18.59,3036.055276,13441.5,42.2775142,91.90063191,1088.676562,13441.5,1088.676562,1145.975329,45.83901315,70872.29503,0.015039046,23.2520653
119.52,18.61,3039.321608,2697,8.473750466,85.5262263,390.3576767,2697,390.3576767,410.9028176,16.4361127,70888.73114,0.005392425,23.25745772
119.56,18.68,3050.753769,9462.3375,29.61847269,89.77739134,967.2977325,9462.3375,967.2977325,1018.208139,40.72832558,70929.45947,0.013362312,23.27082004
119.6,18.74,3060.552764,8138.85,25.39420115,88.97774987,897.0844043,8138.85,897.0844043,944.299373,37.77197492,70967.23144,0.01239238,23.28321242
119.64,18.88,3083.417085,19092.15,59.12810294,94.09959385,1126.514392,19092.15,1126.514392,1185.804623,47.43218492,71014.66363,0.01556174,23.29877416
119.68,18.97,3098.115578,12348.5625,38.06187431,91.11748714,1096.862652,12348.5625,1096.862652,1154.592265,46.18369059,71060.84732,0.015152129,23.31392629
119.72,19.11,3120.979899,19325.6,59.13075126,94.04189215,1151.440091,19325.6,1151.440091,1212.042202,48.48168806,71109.32901,0.015906066,23.32983235
119.76,19.23,3140.577889,16677.9,50.71111724,92.92731676,1179.575039,16677.9,1179.575039,1241.657935,49.66631742,71158.99533,0.016294724,23.34612708
119.8,19.54,3191.20603,43567.7875,130.3713143,97.82952278,945.6289045,43567.7875,945.6289045,995.3988469,39.81595388,71198.81128,0.013062977,23.35919005
119.84,19.65,3209.170854,15627.0125,46.5001659,92.18631468,1221.045582,15627.0125,1221.045582,1285.311139,51.41244557,71250.22372,0.0168676,23.37605765
119.88,19.73,3222.236181,11420.2,33.84447034,90.11142465,1129.295082,11420.2,1129.295082,1188.731665,47.5492666,71297.77299,0.015600153,23.39165781
119.92,19.7,3217.336683,-4288.0125,-12.72714271,82.91653068,-732.5413001,0,0,0,0,71297.77299,0,23.39165781
119.96,19.65,3209.170854,-7132.1875,-21.22273224,82.94701376,-1216.250953,0,0,0,0,71297.77299,0,23.39165781
120,19.64,3207.537688,-1424.2625,-4.240232337,82.95307505,-242.7929595,0,0,0,0,71297.77299,0,23.39165781
120.04,19.7,3217.336683,8556.45,25.39618536,88.56715647,978.2455403,8556.45,978.2455403,1029.732148,41.18928591,71338.96228,0.013513545,23.40517135
120.08,19.53,3189.572864,-24175.4875,-72.37925267,83.01936028,-4105.152433,0,0,0,0,71338.96228,0,23.40517135
120.12,19.43,3173.241206,-14123,-42.50061906,83.0786681,-2389.799705,0,0,0,0,71338.96228,0,23.40517135
120.16,19.24,3142.211055,-26633.9625,-80.94160536,83.18845457,-4477.580705,0,0,0,0,71338.96228,0,23.40517135
120.2,19.11,3120.979899,-18072.4375,-55.29643615,83.26165197,-3025.027487,0,0,0,0,71338.96228,0,23.40517135
120.24,18.99,3101.38191,-16573.5,-51.03056365,83.32774787,-2763.175707,0,0,0,0,71338.96228,0,23.40517135
120.28,18.67,3049.120603,-43685.6,-136.8154315,83.49717871,-7209.356499,0,0,0,0,71338.96228,0,23.40517135
120.32,18.27,2983.79397,-53563,-171.4223496,83.6949951,-8733.449777,0,0,0,0,71338.96228,0,23.40517135
120.36,18.07,2951.130653,-26346.5,-85.25225484,83.7880669,-4271.276954,0,0,0,0,71338.96228,0,23.40517135
120.4,17.75,2898.869347,-41551.2,-136.8756866,83.92890328,-6677.73354,0,0,0,0,71338.96228,0,23.40517135
120.44,17.35,2833.542714,-50895,-171.5207776,84.09059624,-8097.091042,0,0,0,0,71338.96228,0,23.40517135
120.48,16.82,2746.984925,-65649.1125,-228.2148839,84.28051707,-10319.70103,0,0,0,0,71338.96228,0,23.40517135
120.52,16.66,2720.854271,-19418.4,-68.15214721,84.33249639,-3042.37852,0,0,0,0,71338.96228,0,23.40517135
120.56,16.51,2696.356784,-18036.1875,-63.87615494,84.37879552,-2817.46973,0,0,0,0,71338.96228,0,23.40517135
120.6,16.33,2666.959799,-21428.1,-76.72529681,84.4313099,-3336.074484,0,0,0,0,71338.96228,0,23.40517135
120.64,16.12,2632.663317,-24702.5625,-89.60207491,84.4885979,-3831.713799,0,0,0,0,71338.96228,0,23.40517135
120.68,16.03,2617.964824,-10488.9375,-38.25948085,84.51190397,-1624.536713,0,0,0,0,71338.96228,0,23.40517135
120.72,16.11,2631.030151,9320.6,33.82902082,91.08835295,830.6189751,9320.6,830.6189751,874.3357632,34.97343053,71373.93571,0.011474223,23.41664557
120.76,16.41,2680.025126,35365.5,126.0121202,97.74906153,796.0556434,35365.5,796.0556434,837.9533089,33.51813235,71407.45384,0.010996763,23.42764234
120.8,16.54,2701.256281,15527.6875,54.8924196,93.96200024,937.5617338,15527.6875,937.5617338,986.9070883,39.47628353,71446.93012,0.012951537,23.44059387
120.84,16.62,2714.321608,9616.4,33.83160471,91.0217647,863.3830197,9616.4,863.3830197,908.8242313,36.35296925,71483.28309,0.011926827,23.4525207
120.88,16.7,2727.386935,9662.8,33.8319957,91.00912065,868.7706901,9662.8,868.7706901,914.4954633,36.57981853,71519.86291,0.012001253,23.46452195
120.92,16.73,2732.286432,3635.5125,12.70605698,87.11953855,468.2707861,3635.5125,468.2707861,492.916617,19.71666468,71539.57958,0.006468722,23.47099067
120.96,16.72,2730.653266,-1212.5625,-4.240420813,84.3132374,-190.2118008,0,0,0,0,71539.57958,0,23.47099067
121,16.88,2756.78392,19488,67.50499758,95.28397721,919.058521,19488,919.058521,967.4300221,38.69720088,71578.27678,0.012695932,23.48368661
121.04,16.93,2764.949749,6128.0625,21.16446649,88.74484284,689.7230652,6128.0625,689.7230652,726.0242791,29.04097117,71607.31775,0.009527878,23.49321448
121.08,17.06,2786.180905,16017.7875,54.89902081,93.91725788,974.3207073,16017.7875,974.3207073,1025.600745,41.02402978,71648.34178,0.013459327,23.50667381
121.12,17,2776.38191,-7408.05,-25.47980388,84.21923614,-1169.046877,0,0,0,0,71648.34178,0,23.50667381
121.16,17.03,2781.281407,3700.7625,12.70625785,87.03732855,479.7176839,3700.7625,479.7176839,504.965983,20.19863932,71668.54042,0.00662685,23.51330066
121.2,17.12,2795.979899,11141.4375,38.05209441,91.60264165,935.5864322,11141.4375,935.5864322,984.8278234,39.39311294,71707.93353,0.01292425,23.52622491
121.24,17.33,2830.276382,26225.0625,88.48284266,96.86683787,821.6737261,26225.0625,821.6737261,864.9197117,34.59678847,71742.53032,0.011350652,23.53757556
121.28,17.59,2872.738693,32912.1,109.4034083,97.70511041,755.2963561,32912.1,755.2963561,795.0487959,31.80195184,71774.33227,0.010433711,23.54800928
121.32,17.81,2908.668342,28231.5,92.68535799,97.08272006,823.5918856,28231.5,823.5918856,866.938827,34.67755308,71809.00982,0.01137715,23.55938643
121.36,17.96,2933.165829,19449.9375,63.32175969,94.7537576,1020.390868,19449.9375,1020.390868,1074.095651,42.96382604,71851.97365,0.014095743,23.57348217
121.4,18.15,2964.19598,24870.7625,80.12232964,96.25844893,930.5522817,24870.7625,930.5522817,979.5287175,39.1811487,71891.1548,0.012854708,23.58633688
121.44,18.44,3011.557789,38465.2375,121.9687573,97.87707899,816.5866085,38465.2375,816.5866085,859.5648511,34.38259404,71925.53739,0.011280379,23.59761725
121.48,18.76,3063.819095,43152,134.4959456,97.80888779,945.5087416,43152,945.5087416,995.2723596,39.81089438,71965.34829,0.013061317,23.61067857
121.52,19.04,3109.547739,38367,117.8235206,97.8227194,835.357247,38367,835.357247,879.3234179,35.17293672,72000.52122,0.011539677,23.62221825
121.56,19.23,3140.577889,26358.4625,80.14600651,96.1004612,1027.858473,26358.4625,1027.858473,1081.956288,43.2782515,72043.79948,0.014198901,23.63641715
121.6,19.34,3158.542714,15379.7875,46.49807381,92.29422238,1185.132223,15379.7875,1185.132223,1247.507603,49.90030411,72093.69978,0.016371491,23.65278864
121.64,19.42,3171.60804,11240.4,33.84337282,90.24047017,1097.010191,11240.4,1097.010191,1154.747569,46.18990278,72139.88968,0.015154168,23.66794281
121.68,19.53,3189.572864,15531.3125,46.49936394,92.22902514,1206.93439,15531.3125,1206.93439,1270.457252,50.8182901,72190.70797,0.016672667,23.68461548
121.72,19.72,3220.603015,27033.4375,80.15589354,95.99988853,1081.367634,27033.4375,1081.367634,1138.28172,45.53126879,72236.23924,0.01493808,23.69955356
121.76,19.87,3245.100503,21527.0625,63.34728439,94.31996384,1222.744934,21527.0625,1222.744934,1287.099931,51.48399723,72287.72324,0.016891075,23.71644463
121.8,20.11,3284.296482,34782.6,101.132576,97.2303695,963.3494966,34782.6,963.3494966,1014.052102,40.56208407,72328.28532,0.01330777,23.7297524
121.84,20.3,3315.326633,27832.3875,80.16697971,95.85792111,1152.839446,27832.3875,1152.839446,1213.515206,48.54060825,72376.82593,0.015925396,23.7456778
121.88,20.49,3346.356784,28094.1125,80.1704749,95.80590743,1178.293084,28094.1125,1178.293084,1240.308509,49.61234038,72426.43827,0.016277015,23.76195481
121.92,20.64,3370.854271,22364.4375,63.35623836,94.0636135,1327.639448,22364.4375,1327.639448,1397.515208,55.90060833,72482.33888,0.018340095,23.78029491
121.96,20.78,3393.718593,21020.65,59.14822215,93.49584454,1367.215755,21020.65,1367.215755,1439.174479,57.56697915,72539.90586,0.018886804,23.79918171
122,20.9,3413.316583,18130.8,50.72379966,92.30086166,1395.915374,18130.8,1395.915374,1469.384604,58.77538416,72598.68124,0.019283263,23.81846497
122.04,20.92,3416.582915,3031.95,8.474253517,84.21017642,478.7395561,3031.95,478.7395561,503.9363749,20.15745499,72618.8387,0.006613338,23.82507831
122.08,20.76,3390.452261,-24174.4,-68.08782357,82.21269302,-4299.974738,0,0,0,0,72618.8387,0,23.82507831
122.12,20.5,3347.98995,-38887.55,-110.9169245,82.39516418,-6846.089333,0,0,0,0,72618.8387,0,23.82507831
122.16,20.11,3284.296482,-57412.3875,-166.9300926,82.6568904,-9957.093286,0,0,0,0,72618.8387,0,23.82507831
122.2,19.63,3205.904523,-69147.6,-205.9671259,82.95913633,-11783.34825,0,0,0,0,72618.8387,0,23.82507831
122.24,19.21,3137.311558,-59133.9,-179.9907784,83.20558652,-9931.191675,0,0,0,0,72618.8387,0,23.82507831
122.28,18.79,3068.718593,-57855,-180.0342838,83.43479631,-9583.798595,0,0,0,0,72618.8387,0,23.82507831
122.32,18.47,3016.457286,-43221.6,-136.8280198,83.59819768,-7089.121393,0,0,0,0,72618.8387,0,23.82507831
122.36,18.18,2969.095477,-38528.3125,-123.9159488,83.73734842,-6265.725223,0,0,0,0,72618.8387,0,23.82507831
122.4,17.88,2920.100503,-39215.25,-128.2414946,83.87290044,-6324.282408,0,0,0,0,72618.8387,0,23.82507831
122.44,17.46,2851.507538,-53805.15,-180.185859,84.04765075,-8583.185443,0,0,0,0,72618.8387,0,23.82507831
122.48,16.98,2773.115578,-59925.6,-206.3553831,84.22613915,-9452.58076,0,0,0,0,72618.8387,0,23.82507831
122.52,16.64,2717.58794,-41436.65,-145.6037004,84.33883064,-6489.463933,0,0,0,0,72618.8387,0,23.82507831
122.56,16.51,2696.356784,-15621.9375,-55.32595512,84.37879552,-2440.334801,0,0,0,0,72618.8387,0,23.82507831
122.6,16.37,2673.492462,-16686.6,-59.6019232,84.4199261,-2599.784611,0,0,0,0,72618.8387,0,23.82507831
122.64,16.22,2648.994975,-17720.8125,-63.88131948,84.46185471,-2753.485593,0,0,0,0,72618.8387,0,23.82507831
122.68,16.06,2622.864322,-18722.4,-68.16431521,84.50421253,-2901.183313,0,0,0,0,72618.8387,0,23.82507831
122.72,15.76,2573.869347,-34604.25,-128.3850118,84.57649773,-5337.187284,0,0,0,0,72618.8387,0,23.82507831
122.76,15.53,2536.306533,-26088.0375,-98.22251537,84.6258561,-4010.812425,0,0,0,0,72618.8387,0,23.82507831
122.8,15.27,2493.844221,-29029,-111.1563137,84.67511877,-4448.659773,0,0,0,0,72618.8387,0,23.82507831
122.84,15.09,2464.447236,-19809.9,-76.75985416,84.70529737,-3029.865295,0,0,0,0,72618.8387,0,23.82507831
122.88,15.29,2497.110553,22025.5,84.22856236,96.50945335,768.8103521,22025.5,768.8103521,809.2740548,32.37096219,72651.20966,0.010620394,23.83569871
122.92,15.69,2562.437186,44921,167.4046702,96.12425962,1741.021337,44921,1741.021337,1832.654039,73.30616157,72724.51582,0.024050578,23.85974929
122.96,15.95,2604.899497,29820.7,109.3196528,97.58046596,721.5219886,29820.7,721.5219886,759.4968301,30.3798732,72754.89569,0.00996715,23.86971644
123,16.25,2653.894472,35017.5,126.0006744,97.72721623,795.8720565,35017.5,795.8720565,837.7600594,33.51040238,72788.4061,0.010994227,23.88071066
123.04,16.52,2697.98995,32073.6375,113.5218006,97.71598736,732.5659339,32073.6375,732.5659339,771.1220356,30.84488143,72819.25098,0.010119712,23.89083037
123.08,16.75,2735.552764,27738.8625,96.83111525,97.27393771,756.1786691,27738.8625,756.1786691,795.9775464,31.83910186,72851.09008,0.0104459,23.90127627
123.12,17.01,2778.015075,31818.8,109.3756333,97.68256515,737.3799603,31818.8,737.3799603,776.1894319,31.04757727,72882.13766,0.010186213,23.91146249
123.16,17.26,2818.844221,31057.1875,105.2113105,97.5894727,748.6419841,31057.1875,748.6419841,788.0441938,31.52176775,72913.65943,0.010341787,23.92180427
123.2,17.47,2853.140704,26438.2125,88.48716504,96.86372352,829.1754405,26438.2125,829.1754405,872.8162532,34.91265013,72948.57208,0.011454282,23.93325855
123.24,17.49,2856.407035,2534.6,8.473458729,85.98295368,355.276056,2534.6,355.276056,373.9747958,14.95899183,72963.53107,0.004907806,23.93816636
123.28,17.14,2799.246231,-43936.8125,-149.8852259,84.1692839,-6955.512051,0,0,0,0,72963.53107,0,23.93816636
123.32,16.72,2730.653266,-51551.85,-180.2806352,84.3132374,-8086.816327,0,0,0,0,72963.53107,0,23.93816636
123.36,16.3,2662.060302,-50272.95,-180.3382551,84.43984774,-7822.547564,0,0,0,0,72963.53107,0,23.93816636
123.4,15.82,2583.668342,-55888.8,-206.5662679,84.56279501,-8627.668624,0,0,0,0,72963.53107,0,23.93816636
123.44,15.44,2521.60804,-43060.65,-163.070117,84.6437701,-6612.492411,0,0,0,0,72963.53107,0,23.93816636
123.48,15.19,2480.778894,-27758.4375,-106.8509383,84.68907363,-4250.073927,0,0,0,0,72963.53107,0,23.93816636
123.52,14.93,2438.316583,-28388.1,-111.1776823,84.7293404,-4335.050117,0,0,0,0,72963.53107,0,23.93816636
123.56,14.68,2397.487437,-26834.0625,-106.8812364,84.76161439,-4089.077918,0,0,0,0,72963.53107,0,23.93816636
123.6,14.49,2366.457286,-20090.8375,-81.071975,84.78187186,-3057.449395,0,0,0,0,72963.53107,0,23.93816636
123.64,14.41,2353.39196,-8381,-34.00736301,84.78926509,-1274.811693,0,0,0,0,72963.53107,0,23.93816636
123.68,14.47,2363.190955,6281.4,25.38218566,89.78142313,641.8696874,6281.4,641.8696874,675.6523025,27.0260921,72990.55716,0.008866828,23.94703319
123.72,14.45,2359.924623,-2096.7,-8.484173586,84.78575605,-318.997053,0,0,0,0,72990.55716,0,23.94703319
123.76,14.25,2327.261307,-20807.5,-85.3780313,84.80220049,-3162.282133,0,0,0,0,72990.55716,0,23.94703319
123.8,13.83,2258.668342,-42751.8,-180.7479257,84.82358959,-6488.188624,0,0,0,0,72990.55716,0,23.94703319
123.84,13.31,2173.743719,-51158.9,-224.7419992,84.82472234,-7763.505125,0,0,0,0,72990.55716,0,23.94703319
123.88,12.96,2116.582915,-33330.0625,-150.373817,84.80975593,-5062.917841,0,0,0,0,72990.55716,0,23.94703319
123.92,12.62,2061.055276,-31527.35,-146.0727518,84.78305042,-4797.500953,0,0,0,0,72990.55716,0,23.94703319
123.96,12.26,2002.261307,-32468.4,-154.8501088,84.74151913,-4954.184603,0,0,0,0,72990.55716,0,23.94703319
124,11.69,1909.170854,-49486.6875,-247.5226641,84.64778232,-7597.303986,0,0,0,0,72990.55716,0,23.94703319
124.04,11.25,1837.311558,-36589.3,-190.1702931,84.55189539,-5652.35334,0,0,0,0,72990.55716,0,23.94703319
124.08,10.91,1781.78392,-27312.2,-146.3770636,84.46380539,-4243.276545,0,0,0,0,72990.55716,0,23.94703319
124.12,10.63,1736.055276,-21863.1,-120.2595499,84.38187816,-3414.605596,0,0,0,0,72990.55716,0,23.94703319
124.16,10.3,1682.160804,-25037.5125,-142.1330422,84.27466371,-3937.233038,0,0,0,0,72990.55716,0,23.94703319
124.2,9.91,1618.467337,-28571.8875,-168.5801261,84.13272836,-4533.579002,0,0,0,0,72990.55716,0,23.94703319
124.24,9.54,1558.040201,-26087.3125,-159.8902801,83.98292705,-4178.423873,0,0,0,0,72990.55716,0,23.94703319
124.28,9.29,1517.211055,-17064.6875,-107.404808,83.87330612,-2751.969915,0,0,0,0,72990.55716,0,23.94703319
124.32,9.04,1476.38191,-16611.5625,-107.4442432,83.75688802,-2698.234699,0,0,0,0,72990.55716,0,23.94703319
124.36,9.05,1478.015075,655.7625,4.23681105,84.60694411,100.9418881,655.7625,100.9418881,106.2546191,4.250184762,72994.80734,0.001394418,23.94842761
124.4,9.16,1495.979899,7261.2375,46.35069663,91.13897036,643.4204074,7261.2375,643.4204074,677.2846394,27.09138558,73021.89873,0.00888825,23.95731586
124.44,9.27,1513.944724,7348.9625,46.354019,91.20268709,646.5112269,7348.9625,646.5112269,680.5381336,27.22152534,73049.12025,0.008930947,23.9662468
124.48,9.16,1495.979899,-7348.9625,-46.9106721,83.81362441,-1189.530672,0,0,0,0,73049.12025,0,23.9662468
124.52,8.8,1437.18593,-23437.8,-155.7310706,83.63869844,-3834.729136,0,0,0,0,73049.12025,0,23.9662468
124.56,8.54,1394.723618,-16342.95,-111.8957725,83.50358255,-2696.001256,0,0,0,0,73049.12025,0,23.9662468
124.6,8.48,1384.924623,-3701.85,-25.52490076,83.47136953,-611.8651072,0,0,0,0,73049.12025,0,23.9662468
124.64,8.51,1389.824121,1847.6625,12.69504316,85.89158741,260.6758488,1847.6625,260.6758488,274.3956304,10.97582521,73060.09608,0.003600993,23.9698478
124.68,8.33,1360.427136,-10988.1,-77.12917733,83.38897049,-1825.236534,0,0,0,0,73060.09608,0,23.9698478
