:Time,Speed,Speed Input
281.82,53.604,51.4
281.84,53.604,51.2
281.86,52.596,50.5
281.88,52.596,49.4
281.9,51.408,49.5
281.92,51.408,48.3
281.94,50.22,48
281.96,50.22,47.5
281.98,48.888,47.3
282,48.888,47.1
282.02,47.556,47.3
282.04,47.556,46.6
282.06,46.404,46.8
282.08,46.404,47
282.1,45.792,46.6
282.12,45.792,46.4
282.14,45.504,46.4
282.16,45.504,46.5
282.18,45.324,45.8
282.2,45.324,45.8
282.22,45.036,45.4
282.24,45.036,45.5
282.26,44.568,45
282.28,44.568,45.8
282.3,44.568,45.5
282.32,44.568,44.9
282.34,45.108,44.3
282.36,45.108,43.7
282.38,46.008,42.7
282.4,46.008,42.6
282.42,46.152,42
282.44,46.152,41.5
282.46,46.152,41
282.48,45.144,40.6
282.5,43.92,40.2
282.52,43.92,40.3
282.54,43.632,40
282.56,43.632,39.9
282.58,43.668,40
282.6,43.668,40.9
282.62,43.092,41.1
282.64,43.092,41.5
282.66,42.804,41.5
282.68,42.804,42
282.7,42.552,41.5
282.72,42.552,41.5
282.74,42.084,40.7
282.76,42.084,40
282.78,42.192,39.8
282.8,42.192,38.3
282.82,41.904,37.6
282.84,41.904,36.7
282.86,41.076,36.3
282.88,41.076,35.9
282.9,39.096,35.5
282.92,39.096,35.3
282.94,38.088,34.6
282.96,38.088,34.2
282.98,37.692,33.8
283,37.692,33.5
283.02,37.836,33
283.04,37.836,32.5
283.06,37.728,32.4
283.08,37.728,31.9
283.1,36.864,31.8
283.12,36.864,31
283.14,35.172,30.6
283.16,35.172,30.5
283.18,34.416,30.2
283.2,34.416,29.9
283.22,34.272,29.6
283.24,34.272,29.5
283.26,33.912,28.7
283.28,33.912,29
283.3,33.192,28.4
283.32,33.192,28
283.34,32.292,28.3
283.36,32.292,27.9
283.38,31.896,27.8
283.4,31.896,27.8
283.42,32.04,28.8
283.44,32.04,28.8
283.46,32.04,29.4
283.48,32.04,29.3
283.5,33.3,28.8
283.52,33.3,29.4
283.54,33.552,29.5
283.56,33.552,29.1
283.58,33.48,29.5
283.6,33.48,29.5
283.62,33.732,29
283.64,33.732,29.9
283.66,34.2,29.9
283.68,34.2,30.3
283.7,35.388,31.7
283.72,35.388,32.1
283.74,36.108,31.7
283.76,36.108,32.1
283.78,36.756,32.3
283.8,36.756,32.9
283.82,37.872,33.8
283.84,37.872,34.7
283.86,38.952,35.3
283.88,38.952,35.8
283.9,39.312,36.4
283.92,39.312,36.8
283.94,39.6,36.7
283.96,39.6,36.8
283.98,39.42,37.2
284,39.42,38.3
284.02,39.996,39.3
284.04,39.996,40.8
284.06,40.68,41.6
284.08,40.68,42.6
284.1,41.832,43.1
284.12,41.832,44.5
284.14,43.272,45
284.16,43.272,45.1
284.18,44.136,45.3
284.2,44.136,46.1
284.22,44.64,45.5
284.24,44.64,45.8
284.26,45.468,46
284.28,45.468,47.4
284.3,46.872,47.4
284.32,46.872,47.6
284.34,47.592,47.6
284.36,47.592,47.7
284.38,48.132,48.1
284.4,48.132,48.3
284.42,48.96,50.5
284.44,48.96,51.6
284.46,50.508,53.6
284.48,50.508,54.7
284.5,52.164,54.7
284.52,52.164,55.6
284.54,53.496,56.5
284.56,53.496,56.7
284.58,54.36,57.1
284.6,54.36,57.3
284.62,54.36,56.6
284.64,54.36,57.3
284.66,56.232,57
284.68,56.232,57.1
284.7,56.664,57.7
284.72,56.664,58.9
284.74,57.42,59.5
284.76,57.42,60.1
284.78,58.14,60.9
284.8,58.14,60.8
284.82,59.04,61.7
284.84,59.04,61.9
284.86,60.012,62.3
284.88,60.012,61.7
284.9,60.984,62.1
284.92,60.984,62
284.94,60.984,62.4
284.96,60.984,62.5
284.98,62.136,62.8
285,62.136,62.6
285.02,62.64,62.6
285.04,62.64,63.6
285.06,63.18,63.7
285.08,63.18,64
285.1,63.9,64.3
285.12,63.9,65.5
285.14,63.9,66.1
285.16,63.9,66.1
285.18,65.448,66.5
285.2,65.448,66.7
285.22,66.024,68
285.24,66.024,68.3
285.26,66.852,68.4
285.28,66.852,67.8
285.3,67.68,69.2
285.32,67.68,69.1
285.34,67.968,69.8
285.36,67.968,69.8
285.38,68.544,69.5
285.4,68.544,69.1
285.42,69.3,68.6
285.44,69.3,68.9
285.46,69.84,68.6
285.48,69.84,68.9
285.5,70.452,68
285.52,70.452,69.1
285.54,70.524,68.9
285.56,70.524,68.7
285.58,70.056,67.2
285.6,70.056,67.8
285.62,69.336,67
285.64,69.336,65.9
285.66,68.148,63.7
285.68,68.148,63.3
285.7,66.744,62.5
285.72,66.744,60.2
285.74,65.088,58.9
285.76,65.088,58.4
285.78,63.576,55.2
285.8,63.576,55.5
285.82,62.172,57.3
285.84,62.172,57.8
285.86,60.804,57.7
285.88,60.804,58.2
285.9,59.58,57.9
285.92,59.58,57.6
285.94,58.392,57.7
285.96,58.392,57
285.98,57.924,56.6
286,57.924,54.9
286.02,57.636,54.4
286.04,57.636,53.1
286.06,56.772,52.3
286.08,56.772,52.5
286.1,55.584,52
286.12,55.584,51.9
286.14,54.324,51.4
286.16,54.324,51.2
286.18,53.064,50.5
286.2,53.064,50.7
286.22,52.38,50.7
286.24,52.38,50.5
286.26,52.956,50.4
286.28,52.956,49.7
286.3,54.216,50.4
286.32,54.216,50.6
286.34,55.368,51.4
286.36,55.368,52
286.38,55.728,51.8
286.4,55.728,52.7
286.42,55.692,52.3
286.44,55.692,53
286.46,55.62,53.7
286.48,55.62,54
286.5,56.016,55.1
286.52,56.016,55.8
286.54,56.556,56.5
286.56,56.556,56.4
286.58,57.276,55.7
286.6,57.276,54.5
286.62,57.96,53
286.64,57.96,52
286.66,58.212,53
286.68,58.212,51.4
286.7,57.996,47.7
286.72,57.996,44.6
286.74,57.24,41.7
286.76,57.24,50.7
286.78,56.088,53.7
286.8,56.088,54
286.82,55.08,54.1
286.84,55.08,53.8
286.86,53.892,53.9
286.88,53.892,53
286.9,52.416,52.4
286.92,52.416,52.5
286.94,51.156,52.1
286.96,51.156,51.6
286.98,50.472,51.1
287,50.472,50.6
287.02,49.716,50.3
287.04,49.716,49.5
287.06,48.816,48.9
287.08,48.816,48
287.1,48.024,47.7
287.12,48.024,47.8
287.14,47.376,47.4
287.16,47.376,46.6
287.18,47.232,46.6
287.2,47.232,46.8
287.22,46.908,46.2
287.24,46.908,46.4
287.26,46.26,46.5
287.28,46.26,46.5
287.3,45.9,46.4
287.32,45.9,46.3
287.34,45.648,46.4
287.36,45.648,46.5
287.38,45.324,46
287.4,45.324,46.4
287.42,44.964,46
287.44,44.964,45.7
287.46,44.568,46
287.48,44.568,46.1
287.5,44.316,46.5
287.52,44.316,46.5
287.54,44.172,47.6
287.56,44.172,48.2
287.58,44.28,48.6
287.6,44.28,48.9
287.62,45.036,49.6
287.64,45.036,50
287.66,46.584,49.8
287.68,46.584,50.6
287.7,47.592,50.7
287.72,47.592,51.1
287.74,47.7,51.4
287.76,47.7,51.2
287.78,48.024,51.9
287.8,48.024,52.2
287.82,48.384,52.7
287.84,48.384,52.3
287.86,49.428,51.8
287.88,49.428,50
287.9,50.58,46.8
287.92,50.58,44.8
287.94,50.76,42.8
287.96,50.76,39.6
287.98,50.436,37
288,50.436,36.9
288.02,49.5,35.6
288.04,49.5,35.2
288.06,48.24,36.2
288.08,48.24,34.8
288.1,46.548,33.7
288.12,46.548,32
288.14,44.532,30.4
288.16,44.532,29.6
288.18,44.28,28.9
288.2,44.28,30
288.22,43.812,32.4
288.24,43.812,33.2
288.26,42.876,34.6
288.28,42.876,34.7
288.3,42.192,34.2
288.32,42.192,35.7
288.34,41.58,36.6
288.36,41.58,36.9
288.38,41.4,36.7
288.4,41.4,37.5
288.42,40.824,37.8
288.44,40.824,38.6
288.46,40.248,38.8
288.48,40.248,39.3
288.5,39.924,39.8
288.52,39.924,39.6
288.54,39.492,40.6
288.56,39.492,40.7
288.58,39.168,41.4
288.6,39.168,41.3
288.62,39.096,42.4
288.64,39.096,42.2
288.66,39.132,42.4
288.68,39.132,41.7
288.7,39.06,41.3
288.72,39.06,40.6
288.74,38.988,39.2
288.76,38.988,38.9
288.78,38.952,38.1
288.8,38.952,38.3
288.82,38.808,38.2
288.84,38.808,38.7
288.86,38.988,38.3
288.88,38.988,38.3
288.9,39.636,38.1
288.92,39.636,37.9
288.94,40.284,37.4
288.96,40.284,37.1
288.98,40.5,37.1
289,40.5,37.3
289.02,40.5,37.4
289.04,40.5,37.4
289.06,40.5,37.6
289.08,40.5,37.7
289.1,40.932,37.6
289.12,40.932,37.7
289.14,41.436,37.6
289.16,41.436,37.7
289.18,41.256,37.7
289.2,41.256,37.7
289.22,40.5,37.3
289.24,40.5,36.9
289.26,39.672,36.7
289.28,39.672,36.6
289.3,39.384,36.8
289.32,39.384,37.1
289.34,40.176,37.9
289.36,40.176,38
289.38,41.076,38.6
289.4,41.076,39.1
289.42,41.112,39.3
289.44,41.112,40.2
289.46,40.464,40.4
289.48,40.464,40.9
289.5,40.428,40.8
289.52,40.428,42.3
289.54,40.644,43
289.56,40.644,43.9
289.58,41.544,43.9
289.6,41.544,44.8
289.62,42.408,45.2
289.64,42.408,45.6
289.66,43.236,45.8
289.68,43.236,46.2
289.7,43.992,46.5
289.72,43.992,46.8
289.74,44.568,47
289.76,44.568,47
289.78,44.892,47.1
289.8,44.892,46.9
289.82,45.108,46.6
289.84,45.108,45.9
289.86,45.108,46.1
289.88,45.108,45.8
289.9,45,46.3
289.92,45,46.1
289.94,44.676,46.1
289.96,44.676,45.8
289.98,44.244,44.9
290,44.244,43.6
290.02,43.236,43.2
290.04,43.236,42.4
290.06,42.336,42
290.08,42.336,41.5
290.1,41.328,40.9
290.12,41.328,40
290.14,40.284,39.5
290.16,40.284,38.5
290.18,39.708,38.8
290.2,39.708,38.8
290.22,38.988,39.8
290.24,38.988,40
290.26,38.052,40.7
290.28,38.052,41.5
290.3,38.412,42.6
290.32,38.412,42.5
290.34,39.096,42.7
290.36,39.096,42.8
290.38,40.14,42.4
290.4,40.14,43.1
290.42,40.752,43.3
290.44,40.752,43.3
290.46,40.932,43
290.48,40.932,43.4
290.5,41.616,42.5
290.52,41.616,42.7
290.54,41.616,42.7
290.56,41.616,42.8
290.58,41.544,43.1
290.6,41.544,43.5
290.62,42.012,43.4
290.64,42.012,44.3
290.66,42.624,45
290.68,42.624,45.2
290.7,43.272,46.1
290.72,43.272,46.2
290.74,44.136,46.3
290.76,44.136,45.8
290.78,44.856,46.6
290.8,44.856,46.6
290.82,45.144,47.5
290.84,45.144,47.6
290.86,45.288,48
290.88,45.288,48.2
290.9,45.504,48.2
290.92,45.504,48.9
290.94,46.008,49
290.96,46.008,49.3
290.98,46.908,49.6
291,46.908,50
291.02,48.24,51.1
291.04,48.24,51.6
291.06,49.392,52
291.08,49.392,52.3
291.1,50.364,53
291.12,50.364,53.3
291.14,50.832,53.6
291.16,50.832,54
291.18,50.94,54.2
291.2,50.94,54.9
291.22,51.084,55.6
291.24,51.084,55.7
291.26,52.02,56.5
291.28,52.02,56.8
291.3,53.352,56.7
291.32,53.352,57.4
291.34,54.468,57.8
291.36,54.468,58.1
291.38,55.548,58.8
291.4,55.548,59.5
291.42,56.304,59.3
291.44,56.304,59.9
291.46,56.88,60.1
291.48,56.88,60.5
291.5,57.348,60.7
291.52,57.348,61.4
291.54,58.248,61.7
291.56,58.248,61.1
291.58,59.436,62.2
291.6,59.436,62.6
291.62,60.264,63.2
291.64,60.264,62.5
291.66,60.876,63.5
291.68,60.876,64
291.7,61.524,64.5
291.72,61.524,65.2
291.74,62.424,65.6
291.76,62.424,65.5
291.78,63.288,66.2
291.8,63.288,65.5
291.82,63.684,65.8
291.84,63.684,66.1
291.86,64.188,66.5
291.88,64.188,64.7
291.9,64.62,65.9
291.92,64.62,66.1
291.94,65.376,66.6
291.96,65.376,64.6
291.98,66.168,64.8
292,66.168,66.2
292.02,66.312,65.8
292.04,66.312,63.3
292.06,65.916,64.2
292.08,65.916,63.9
292.1,64.62,63
292.12,64.62,61
292.14,63,61.3
292.16,63,60.2
292.18,60.912,57.8
292.2,60.912,56.6
292.22,59.652,56.4
292.24,59.652,53.8
292.26,58.248,50.7
292.28,58.248,51.1
292.3,56.772,50.5
292.32,56.772,47.4
292.34,55.008,46.7
292.36,55.008,50.3
292.38,53.424,49.1
292.4,53.424,48
292.42,51.984,47.4
292.44,51.984,46.4
292.46,50.004,44.3
292.48,50.004,44.9
292.5,48.564,44.5
292.52,48.564,42
292.54,47.16,40.5
292.56,47.16,41.9
292.58,45.828,41.6
292.6,45.828,41.7
292.62,44.1,40.6
292.64,44.1,39.1
292.66,42.66,37.9
292.68,42.66,37.7
292.7,40.932,36.7
292.72,40.932,36.7
292.74,39.564,37.3
292.76,39.564,36.9
292.78,38.34,36.1
292.8,38.34,35.6
292.82,37.044,35.5
292.84,37.044,35
292.86,35.856,34.4
292.88,35.856,34.4
292.9,35.352,33.3
292.92,35.352,32.5
292.94,35.1,31.2
292.96,35.1,30.2
292.98,34.668,29.4
293,34.668,28.5
293.02,33.948,27.6
293.04,33.948,27.1
293.06,32.508,26.5
293.08,32.508,25.9
293.1,31.284,25.9
293.12,31.284,25.4
293.14,29.988,25.6
293.16,29.988,26.3
293.18,29.268,26.5
293.2,29.268,26.5
293.22,28.944,26.4
293.24,28.944,26.7
293.26,28.8,26.5
293.28,28.8,26.3
293.3,28.512,26.3
293.32,28.512,26.3
293.34,27.684,26
293.36,27.684,26.8
293.38,27.108,26.9
293.4,27.108,27.1
293.42,27.108,27
293.44,27.108,27.5
293.46,27.468,27.6
293.48,27.468,28.4
293.5,27.792,28.4
293.52,27.792,28.5
293.54,28.152,28.7
293.56,28.152,28.8
293.58,28.692,28.9
293.6,28.692,28.5
293.62,29.52,28.9
293.64,29.52,28.6
293.66,29.988,28.6
293.68,29.988,28.1
293.7,30.132,28
293.72,30.132,27.9
293.74,30.276,27.7
293.76,30.276,27.7
293.78,30.708,27.3
293.8,30.708,27.4
293.82,31.14,27.4
293.84,31.14,27.5
293.86,31.356,28
293.88,31.356,28.2
293.9,31.32,28.1
293.92,31.32,28.3
293.94,30.96,28.4
293.96,30.96,27.9
293.98,30.492,27.7
294,30.492,27.6
294.02,30.996,27.8
294.04,30.996,28.4
294.06,31.716,29
294.08,31.716,29.2
294.1,32.4,29.5
294.12,32.4,29
294.14,32.508,28.7
294.16,32.508,28.7
294.18,32.148,28.5
294.2,32.148,27.6
294.22,31.572,27.2
294.24,31.572,26.2
294.26,30.492,25
294.28,30.492,26.2
294.3,30.24,29.9
294.32,30.24,30.6
294.34,30.78,30.9
294.36,30.78,31.4
294.38,31.248,31.5
294.4,31.248,33.2
294.42,31.644,33.5
294.44,31.644,34.1
294.46,32.256,34.3
294.48,32.256,34.5
294.5,32.508,34.7
294.52,32.508,34.8
294.54,32.616,35.1
294.56,32.616,34.9
294.58,32.688,34.9
294.6,32.688,35.3
294.62,32.904,35.2
294.64,32.904,34.9
294.66,33.012,35.4
294.68,33.012,35.1
294.7,33.12,35.2
294.72,33.12,35.1
294.74,33.12,35.2
294.76,33.12,35
294.78,33.084,34.7
294.8,33.084,35
294.82,33.588,35.1
294.84,33.588,35.5
294.86,33.804,35.8
294.88,33.804,35.8
294.9,34.092,36.3
294.92,34.092,36.5
294.94,34.308,36.9
294.96,34.308,37.1
294.98,34.632,37.5
295,34.632,37.8
295.02,35.064,37.9
295.04,35.064,38.6
295.06,35.964,39.2
295.08,35.964,39.9
295.1,36.972,39.9
295.12,36.972,40.9
295.14,37.656,40.8
295.16,37.656,41.5
295.18,38.268,41.8
295.2,38.268,42.4
295.22,38.664,42.4
295.24,38.664,42.7
295.26,39.528,42.7
295.28,39.528,43.3
295.3,40.788,43.3
295.32,40.788,43.9
295.34,41.94,44.5
295.36,41.94,45
295.38,42.588,44.5
295.4,42.588,45
295.42,42.84,44.9
295.44,42.84,44.9
295.46,43.308,44.4
295.48,43.308,44.9
295.5,44.028,45.2
295.52,44.028,45.8
295.54,44.676,46.2
295.56,44.676,47.3
295.58,44.964,47.7
295.6,44.964,48
295.62,45.036,48.3
295.64,45.036,48
295.66,45.648,48.4
295.68,45.648,48.2
295.7,46.476,48.9
295.72,46.476,49.3
295.74,46.98,50.1
295.76,46.98,50.6
295.78,47.448,51
295.8,47.448,51.8
295.82,48.204,52.1
295.84,48.204,52.8
295.86,49.212,52.8
295.88,49.212,52.9
295.9,50.328,54
295.92,50.328,55
295.94,51.408,55.2
295.96,51.408,55.9
295.98,52.56,56
296,52.56,56.5
296.02,53.388,56.9
296.04,53.388,56.9
296.06,53.82,57.6
296.08,53.82,57.4
296.1,54.36,57.4
296.12,54.36,57.8
296.14,55.224,57.4
296.16,55.224,57.2
296.18,55.98,57.7
296.2,55.98,58
296.22,56.592,58.3
296.24,56.592,59.1
296.26,57.348,59.4
296.28,57.348,60.1
296.3,58.608,60.9
296.32,58.608,61.9
296.34,59.904,62.6
296.36,59.904,62.7
296.38,60.912,63.3
296.4,60.912,63.6
296.42,61.452,63.7
296.44,61.452,63.2
296.46,61.992,64.3
296.48,61.992,64.4
296.5,62.748,64.8
296.52,62.748,64.3
296.54,63.648,65.5
296.56,63.648,65.6
296.58,64.296,65.9
296.6,64.296,65.5
296.62,64.908,66.7
296.64,64.908,67.2
296.66,65.664,67.6
296.68,65.664,67.4
296.7,66.384,68.1
296.72,66.384,68.8
296.74,67.032,68.6
296.76,67.032,69.6
296.78,67.464,69.2
296.8,67.464,69.1
296.82,68.112,70.1
296.84,68.112,70.8
296.86,68.904,71
296.88,68.904,71.1
296.9,69.624,70.6
296.92,69.624,71.7
296.94,70.344,72.4
296.96,70.344,71.9
296.98,70.74,72.8
297,70.74,71.9
297.02,70.956,72.2
297.04,70.956,72.4
297.06,71.424,73.6
297.08,71.424,73.9
297.1,72.108,73.3
297.12,72.108,74.8
297.14,72.792,74.1
297.16,72.792,73.5
297.18,73.152,74.2
297.2,73.152,74.9
297.22,73.404,74.8
297.24,73.404,74.3
297.26,73.548,75.1
297.28,73.548,74.1
297.3,73.512,74
297.32,73.512,73.7
297.34,73.188,75.1
297.36,73.188,75.4
297.38,73.296,74.3
297.4,73.296,75.7
297.42,74.088,76
297.44,74.088,75.8
297.46,74.664,75.4
297.48,74.664,75.4
297.5,75.06,76.1
297.52,75.06,75.9
297.54,74.952,76.7
297.56,74.952,77
297.58,75.348,77.3
297.6,75.348,77.3
297.62,76.068,77.7
297.64,76.068,77.6
297.66,76.788,77.5
297.68,76.788,79.2
297.7,77.4,79.5
297.72,77.4,79.7
297.74,77.976,80.4
297.76,77.976,81
297.78,78.588,80.4
297.8,78.588,81
297.82,79.056,81.4
297.84,79.056,81.7
297.86,79.596,81.4
297.88,79.596,81.4
297.9,80.064,81.9
297.92,80.064,81.7
297.94,80.676,82.2
297.96,80.676,82.1
297.98,81.216,81.4
298,81.216,83.1
298.02,81.576,82.1
298.04,81.576,82.9
298.06,82.188,84.1
298.08,82.188,83.9
298.1,82.584,83.8
298.12,82.584,85.1
298.14,83.052,85.4
298.16,83.052,84.8
298.18,83.664,85.6
298.2,83.664,85.9
298.22,84.096,85.6
298.24,84.096,86.1
298.26,84.672,86.4
298.28,84.672,85.4
298.3,84.924,85.9
298.32,84.924,86.1
298.34,85.32,85.1
298.36,85.32,85.9
298.38,85.68,86.1
298.4,85.68,84.6
298.42,85.824,85.1
298.44,85.824,85.1
298.46,85.536,83.8
298.48,85.536,83.6
298.5,84.744,83.6
298.52,84.744,82.5
298.54,83.484,81.2
298.56,83.484,80.3
298.58,81.648,79.3
298.6,81.648,78.8
298.62,79.992,77.9
298.64,79.992,76.4
298.66,78.696,76.3
298.68,78.696,76.5
298.7,77.544,75.5
298.72,77.544,73.2
298.74,76.284,73.5
298.76,76.284,71.5
298.78,74.7,70.6
298.8,74.7,70.5
298.82,73.152,70.7
298.84,73.152,69.2
298.86,71.424,67.2
298.88,71.424,68.4
298.9,69.984,67.5
298.92,69.984,65.8
298.94,68.58,65.8
298.96,68.58,65.1
298.98,67.32,64
299,67.32,63.4
299.02,65.988,64
299.04,65.988,63.1
299.06,64.692,62.2
299.08,64.692,62.9
299.1,63.216,61.8
299.12,63.216,60.2
299.14,61.992,60
299.16,61.992,59.5
299.18,60.516,58.6
299.2,60.516,58.8
299.22,59.184,58
299.24,59.184,57.7
299.26,57.96,57.7
299.28,57.96,57.4
299.3,57.42,57.1
299.32,57.42,56.9
299.34,57.564,56.2
299.36,57.564,54.3
299.38,57.348,54.6
299.4,57.348,53.7
299.42,56.376,52
299.44,56.376,51.6
299.46,54.9,49.9
299.48,54.9,48.8
299.5,52.92,48.6
299.52,52.92,48.5
299.54,51.264,45.4
299.56,51.264,45.7
299.58,49.968,48.5
299.6,49.968,47.7
299.62,49.212,48
299.64,49.212,47.9
299.66,48.744,48
299.68,48.744,48
299.7,48.276,48.2
299.72,48.276,48.2
299.74,47.592,48
299.76,47.592,48
299.78,47.088,47.1
299.8,47.088,47.7
299.82,46.44,47.4
299.84,46.44,47.6
299.86,45.9,47.6
299.88,45.9,47.5
299.9,45.18,47.3
299.92,45.18,46.7
299.94,44.928,46.6
299.96,44.928,46
299.98,44.676,45.8
300,44.676,44.7
300.02,44.172,45.1
300.04,44.172,44.8
300.06,43.668,45.3
300.08,43.668,45.2
300.1,43.272,44.9
300.12,43.272,44.6
300.14,42.552,44.4
300.16,42.552,44.3
300.18,42.12,44.1
300.2,42.12,44
300.22,42.12,44.3
300.24,42.12,44.1
300.26,42.084,44.6
300.28,42.084,44.8
300.3,42.084,45.4
300.32,42.084,45.5
300.34,42.264,46.1
300.36,42.264,46.5
300.38,43.128,46.3
300.4,43.128,47
300.42,44.136,46.8
300.44,44.136,46.8
300.46,45.144,46.6
300.48,45.144,47.2
300.5,44.964,47.4
300.52,44.964,47.7
300.54,44.856,47.4
300.56,44.856,47.7
300.58,44.928,48
300.6,44.928,47.1
300.62,45.288,47.4
300.64,45.288,46.9
300.66,45.36,46.8
300.68,45.36,46.6
300.7,45.792,46.8
300.72,45.792,46.7
300.74,46.26,47.3
300.76,46.26,46.9
300.78,47.124,47.5
300.8,47.124,47.8
300.82,47.808,48.1
300.84,47.808,48.2
300.86,48.168,49.3
300.88,48.168,50.3
300.9,48.492,49.6
300.92,48.492,50.3
300.94,48.924,50.8
300.96,48.924,50.5
300.98,49.392,50.8
301,49.392,50.4
301.02,49.824,50.3
301.04,49.824,50.5
301.06,50.04,50.6
301.08,50.04,51
301.1,50.58,50.1
301.12,50.58,50.1
301.14,50.868,50.8
301.16,50.868,51.1
301.18,50.616,51.1
301.2,50.616,50.9
301.22,50.76,51.7
301.24,50.76,52.3
301.26,51.264,52.6
301.28,51.264,52.9
301.3,51.948,52.4
301.32,51.948,52.4
301.34,51.912,53.2
301.36,51.912,53.2
301.38,52.164,53.2
301.4,52.164,52.6
301.42,52.416,52.4
301.44,52.416,52.5
301.46,52.452,52.4
301.48,52.452,52.7
301.5,52.56,52.4
301.52,52.56,52.4
301.54,52.596,51.8
301.56,52.596,51.4
301.58,53.172,51.4
301.6,53.172,53
301.62,54.036,53.8
301.64,54.036,54.4
301.66,54.684,54.1
301.68,54.684,54.8
301.7,54.468,54.9
301.72,54.468,55.2
301.74,54.108,55.6
301.76,54.108,55
301.78,54,55.5
301.8,54,55
301.82,54.648,54.5
301.84,54.648,54.9
301.86,55.116,54.7
301.88,55.116,53.9
301.9,55.512,54.3
301.92,55.512,54.9
301.94,55.584,54.5
301.96,55.584,55
301.98,55.62,55.3
302,55.62,55.3
302.02,55.476,56.1
302.04,55.476,56.1
302.06,55.764,56.8
302.08,55.764,57.5
302.1,56.412,57.3
302.12,56.412,58.1
302.14,57.744,58.4
302.16,57.744,58.8
302.18,59.184,59
302.2,59.184,59.1
302.22,59.832,58.4
302.24,59.832,59.6
302.26,59.724,59.1
302.28,59.724,59.2
302.3,59.256,59.4
302.32,59.256,59.5
302.34,59.616,59.9
302.36,59.616,59
302.38,60.66,60.9
302.4,60.66,61.9
302.42,61.92,61.9
302.44,61.92,62.5
302.46,62.604,62.6
302.48,62.604,63.1
302.5,62.496,63.8
302.52,62.496,63.3
302.54,62.892,63
302.56,62.892,62.4
302.58,64.116,65.5
302.6,64.116,66.6
302.62,65.484,67.3
302.64,65.484,67.3
302.66,66.6,65.9
302.68,66.6,59.5
302.7,66.744,53.7
302.72,66.744,58.4
302.74,66.96,61
302.76,66.96,61.8
302.78,67.392,62.7
302.8,67.392,60.2
302.82,66.348,57.3
302.84,66.348,60.5
302.86,64.512,57
302.88,64.512,60.4
302.9,62.64,58.3
302.92,62.64,55.5
302.94,61.344,60.2
302.96,61.344,58.5
302.98,61.128,56.9
303,61.128,56.8
303.02,60.444,54.2
303.04,60.444,51.4
303.06,59.4,49.3
303.08,59.4,47.1
303.1,58.284,50.6
303.12,58.284,50
303.14,56.988,43.2
303.16,56.988,39
303.18,55.692,34.3
303.2,55.692,27.6
303.22,55.152,15.9
303.24,55.152,23.3
303.26,54.972,27.9
303.28,54.972,47.8
303.3,54.828,52.1
303.32,54.828,49.5
303.34,53.892,48
303.36,53.892,46.7
303.38,52.164,45.6
303.4,52.164,46.2
303.42,50.58,45.3
303.44,50.58,45.5
303.46,49.284,44
303.48,49.284,44.8
303.5,48.024,44.8
303.52,48.024,44.1
303.54,46.8,43.3
303.56,46.8,42.6
303.58,45.828,42
303.6,45.828,42.1
303.62,44.784,41.3
303.64,44.784,40.1
303.66,43.92,38.6
303.68,43.92,37.2
303.7,43.236,36.6
303.72,43.236,39.2
303.74,42.264,38.7
303.76,42.264,38.6
303.78,41.436,38.2
303.8,41.436,37.7
303.82,40.464,37.3
303.84,40.464,36.4
303.86,39.456,36
303.88,39.456,35.5
303.9,38.988,35.2
303.92,38.988,34.9
303.94,38.448,34.2
303.96,38.448,34.1
303.98,37.368,33.9
304,37.368,33.8
304.02,36.108,33.8
304.04,36.108,33.8
304.06,35.172,33
304.08,35.172,32.7
304.1,34.812,32.7
304.12,34.812,36.1
304.14,35.568,37.6
304.16,35.568,38.3
304.18,36.576,37.9
304.2,36.576,38.3
304.22,37.188,37.5
304.24,37.188,37.4
304.26,37.26,37.1
304.28,37.26,36.4
304.3,37.548,36.6
304.32,37.548,35.8
304.34,37.728,36.2
304.36,37.728,35.5
304.38,37.368,35.4
304.4,37.368,35.4
304.42,37.116,35.3
304.44,37.116,35.2
304.46,37.296,35.2
304.48,37.296,35.2
304.5,37.44,34.7
304.52,37.44,34.5
304.54,37.332,34.7
304.56,37.332,34.5
304.58,36.972,34.3
304.6,36.972,34.7
304.62,37.152,34.5
304.64,37.152,34.4
304.66,38.232,34.7
304.68,38.232,35.3
304.7,38.844,35.6
304.72,38.844,35.7
304.74,39.204,36
304.76,39.204,35.4
304.78,39.528,36.2
304.8,39.528,36.4
304.82,39.672,37.4
304.84,39.672,37.8
304.86,40.104,38
304.88,40.104,38.5
304.9,40.716,38.3
304.92,40.716,39.2
304.94,40.86,39.7
304.96,40.86,40.2
304.98,41.004,40.3
305,41.004,40.3
305.02,41.94,42.2
305.04,41.94,42.8
305.06,43.956,43.1
305.08,43.956,43.7
305.1,45.432,43.9
305.12,45.432,43.8
305.14,46.044,44.6
305.16,46.044,45.2
305.18,46.152,44.6
305.2,46.152,44.6
305.22,46.476,44.1
305.24,46.476,46.2
305.26,47.664,50.2
305.28,47.664,51.1
305.3,49.428,51.9
305.32,49.428,52.4
305.34,50.724,52.1
305.36,50.724,51.1
305.38,51.696,51.4
305.4,51.696,51.5
305.42,51.876,51.6
305.44,51.876,51.9
305.46,52.236,51.4
305.48,52.236,52.1
305.5,52.2,52.6
305.52,52.2,53
305.54,52.776,53.9
305.56,52.776,54.7
305.58,53.856,55.4
305.6,53.856,56
