Time,SpeedMPS,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W
1048.2,22.73,3712.0363,29475.77407,72.57353192,94.2247528509424,1702.29880164035
1048.3,23.14,3778.9934,39590.38371,95.75001093,96.0588016293257,1560.33555772223
1048.4,23.41,3823.0871,29205.27865,69.81880585,93.5659968399851,1879.06855123216
1048.5,23.32,3808.3892,504.3069689,1.210260612,80.4100239090968,98.7936146322688
1048.6,23.38,3818.1878,12515.98623,29.95939547,87.1983888625916,1602.24788717618
1048.7,23.78,3883.5118,40305.76389,94.85664984,95.7268619547852,1722.32093119804
1048.8,24.04,3925.9724,29596.02213,68.89875209,93.0986513432013,2042.52467573459
1048.9,24.31,3970.0661,30932.27641,71.20973989,93.2182772602927,2097.74122320609
1049,24.67,4028.8577,39120.34494,88.7454308,94.8146160250104,2028.5400974794
1049.1,24.97,4077.8507,34768.29168,77.92508523,93.5882022134572,2229.272556357
1049.2,25.13,4103.9803,23214.29954,51.69821774,89.8792237670565,2349.46731048863
1049.3,25.26,4125.2106,20859.02087,46.21394555,88.8307909613182,2329.78764439256
1049.4,25.46,4157.8726,27213.72007,59.81939134,90.9127811795379,2472.9702919489
1049.5,24.75,4041.9225,0.011764706,2.66022e-05,78.6241768720053,0.00251480274608859
1049.6,24.02,3922.7062,0.011764706,2.74107e-05,79.3897265858334,0.00242473807297286
1049.7,22.88,3736.5328,0.011764706,2.87765e-05,80.4886378672356,0.00229545439151506
1049.8,22.17,3620.5827,0.011764706,2.9698e-05,81.1127767201365,0.00222202629043949
1049.9,20.89,3411.5459,0.011764706,3.15177e-05,82.119685360538,0.00210356644920767
1050,20.12,3285.7972,0.011764706,3.27239e-05,82.6509017344301,0.00204107040459539
1050.1,18.81,3071.8611,0.011764706,3.5003e-05,83.4247211126292,0.00195003282977925
1050.2,18.09,2954.2779,0.011764706,3.63961e-05,83.7793461785706,0.00190831223336893
1050.3,17.35,2833.4285,0.011764706,3.79485e-05,84.0908718845539,0.00187166214994557
1050.4,16.71,2728.9101,0.011764706,3.94019e-05,84.3166726467012,0.00184509735413318
1050.5,15.89,2594.9959,0.011764706,4.14352e-05,84.546448224497,0.0018180649329457
1050.6,15.51,2532.9381,0.011764706,4.24504e-05,84.6299711103604,0.00180823871098116
1050.7,15.44,2521.5064,0.011764706,4.26429e-05,84.6439036859393,0.00180659958442608
1050.8,15.28,2495.3768,0.011764706,4.30894e-05,84.6734916265348,0.00180311865020356
1050.9,15.45,2523.1395,11292.57808,40.90506568,92.1941050316577,881.486784142844
1051,15.21,2483.9451,0.011764706,4.32877e-05,84.6857016698483,0.00180168217450526
1051.1,15.03,2454.5493,0.011764706,4.38061e-05,84.7146622532556,0.0017982750470115
1051.2,14.94,2439.8514,0.011764706,4.407e-05,84.7280592191063,0.00179669893336625
1051.3,14.76,2410.4556,0.011764706,4.46074e-05,84.7519826904886,0.00179388440729313
1051.4,14.7,2400.657,0.011764706,4.47895e-05,84.7594393066413,0.00179300715832522
1051.5,14.49,2366.3619,0.011764706,4.54386e-05,84.7819405106293,0.00179035995782957
1051.6,14.29,2333.6999,0.011764706,4.60746e-05,84.7992434801256,0.00178832431433906
1051.7,14.09,2301.0379,0.011764706,4.67286e-05,84.8126327341693,0.00178674910796522
1051.8,14.52,2371.2612,22991.49249,88.6161798,96.6266182661565,775.590807995661
1051.9,14.44,2358.1964,0.011764706,4.5596e-05,84.7866945394848,0.00178980066031156
1052,14.21,2320.6351,0.011764706,4.6334e-05,84.8051721639785,0.00178762682211409
1052.1,14.04,2292.8724,0.011764706,4.6895e-05,84.8151470876076,0.0017864533016754
1052.2,14.13,2307.5703,6185.637852,24.49936365,89.6224278489364,641.919031094802
1052.3,13.64,2227.5484,0.011764706,4.82702e-05,84.8272628934058,0.00178502791274371
1052.4,13.63,2225.9153,1221.063416,5.013659547,85.9071749521139,172.082330940621
1052.5,13.81,2255.3111,10173.38141,41.22722697,92.1497702981322,798.633809132113
1052.6,13.92,2273.2752,6989.438123,28.10059431,90.2090046707932,684.335560160728
1052.7,13.96,2279.8076,3702.455297,14.84283574,87.8777863300474,448.819542136816
1052.8,14.16,2312.4696,11465.44675,45.31481425,92.7312884554546,833.39025155096
1052.9,14.88,2430.0528,37813.3028,142.2178658,97.1458182795799,1079.26037640471
1053,15.3,2498.643,23940.32891,87.56915479,96.700807350804,789.837571592068
1053.1,16.07,2624.3917,43862.13862,152.7518231,97.0016149290874,1315.15581616508
1053.2,16.49,2692.9819,26183.90432,88.86407522,96.8774253856242,817.611949348767
1053.3,16.63,2715.8453,10833.97168,36.45926613,91.4359677169891,927.82483220746
1053.4,16.93,2764.8383,20249.56949,66.93778114,95.2273632302615,966.438399193487
1053.5,17.22,2812.1982,20119.52929,65.3878631,95.0549520422464,994.920372264774
1053.6,17.06,2786.0686,0.011764706,3.85935e-05,84.1981982006022,0.00185903552440186
1053.7,17.37,2836.6947,21512.5546,69.31139551,95.4216655422168,984.916700001217
1053.8,17.33,2830.1623,915.9747299,2.957994796,84.7940619993676,139.282549530054
1053.9,17.45,2849.7595,10467.96058,33.57214753,90.8199208394714,960.96706773693
1054,18.09,2954.2779,42508.64123,131.5076849,97.8376227740564,919.197177015587
1054.1,18.6,3037.566,35931.9585,108.113623,97.6544378080345,842.806433408718
1054.2,18.96,3096.3576,27302.74861,80.58988076,96.1835602371819,1041.99295429431
1054.3,19.5,3184.545,40018.10471,114.8508942,97.7414135161215,903.843504084405
1054.4,19.96,3259.6676,35870.42684,100.5746393,97.2319326130335,992.91758692373
1054.5,20.52,3351.1212,43980.93874,119.9498238,97.6981007834835,1012.39688427266
1054.6,20.84,3403.3804,28129.49789,75.53995842,95.2867323784898,1325.81851614277
1054.7,21.46,3504.6326,50778.56232,132.4229196,97.6005384802629,1218.41206314411
1054.8,21.77,3555.2587,29155.88163,74.95148213,94.892762162089,1489.06021858389
1054.9,22.33,3646.7123,48901.84008,122.5600569,97.3751416853198,1283.60401537147
1055,22.65,3698.9715,31611.39447,78.10663426,94.8322846757714,1633.58687622854
1055.1,23.15,3780.6265,46582.46902,112.6118218,96.8956401056574,1446.08748605144
1055.2,23.46,3831.2526,32461.50971,77.43783137,94.3791996613721,1824.5966477034
1055.3,23.87,3898.2097,41318.68283,96.87384229,95.8243884765394,1725.3076815916
1055.4,24.22,3955.3682,37282.58925,86.14784208,94.8237697170687,1929.83267501939
1055.5,24.7,4033.757,49129.70685,111.3165391,96.251573812816,1841.59079725215
1055.6,24.96,4076.2176,31379.05709,70.35707635,92.7088408174674,2287.89700240968
1055.7,25.15,4107.2465,25803.59429,57.41887662,90.7778401212246,2379.64871989437
1055.8,25.48,4161.1388,38433.64895,84.4159809,93.9521403936211,2324.41313010451
1055.9,25.45,4156.2395,7291.50114,16.03399107,82.1851321278426,1298.97129398785
1056,25.68,4193.8008,30221.75563,65.86233841,91.6229567118983,2531.68955154941
1056.1,26.13,4267.2903,50460.35138,108.0745253,95.4023585095372,2319.98605128019
1056.2,26.38,4308.1178,33383.61005,70.82245603,91.7788442294447,2744.51858404524
1056.3,26.57,4339.1467,28384.28688,59.78591896,90.036989660582,2827.92943662448
1056.4,27.03,4414.2693,53859.40267,111.5136324,95.0956329408634,2641.46280279525
1056.5,27.37,4469.7947,43790.22332,89.53953579,93.2163757797132,2970.56419525319
1056.6,27.64,4513.8884,37931.60169,76.80254628,91.5822391800626,3192.99150543554
1056.7,27.96,4566.1476,43377.11825,86.82324336,92.5071116860124,3250.19902429885
1056.8,28.08,4585.7448,24662.09492,49.15246893,86.8132398332491,3252.13130919685
1056.9,28.45,4646.1695,49386.22418,97.14848418,93.1592915832305,3378.3675942059
1057,28.73,4691.8963,41416.64936,80.67738466,91.1793295002723,3653.22617207317
1057.1,28.79,4701.6949,20078.63265,39.03057462,83.9830129616789,3215.99198902261
1057.2,28.89,4718.0259,24175.78286,46.83229927,85.5163156888516,3501.54406919112
1057.3,28.8,4703.328,5348.631219,10.39351969,76.681030230196,1247.24569705691
1057.4,28.31,4623.3061,0.011764706,2.3257e-05,74.2159642161848,0.00303341600490066
1057.5,27.26,4451.8306,0.011764706,2.41528e-05,75.6307537354967,0.0028669701774348
1057.6,26.72,4363.6432,0.011764706,2.46409e-05,76.3214852947355,0.00278570764024114
1057.7,25.61,4182.3691,0.011764706,2.57089e-05,77.6611173615442,0.00262810386609936
1057.8,24.81,4051.7211,0.011764706,2.65379e-05,78.5591768733791,0.00252244980482695
1057.9,23.73,3875.3463,0.011764706,2.77457e-05,79.6805081612364,0.00239052847552453
1058,22.97,3751.2307,0.011764706,2.86637e-05,80.4063207295253,0.00230513876075429
1058.1,22.22,3628.7482,0.011764706,2.96312e-05,81.0704316703068,0.00222700806105751
1058.2,22.16,3618.9496,2083.156098,5.260954361,82.4945179917713,364.666515938709
1058.3,21.95,3584.6545,0.011764706,2.99957e-05,81.2967203667552,0.00220038586120912
1058.4,21.6,3527.496,0.011764706,3.04817e-05,81.5800862175644,0.00216704870195703
1058.5,21.26,3471.9706,0.011764706,3.09692e-05,81.8444584022349,0.00213594609168477
1058.6,20.85,3405.0135,0.011764706,3.15782e-05,82.1485566169349,0.00210016983077407
1058.7,19.65,3209.0415,0.011764706,3.35066e-05,82.9475022308909,0.00200617622819225
1058.8,18.97,3097.9907,0.011764706,3.47077e-05,83.3391270788419,0.00196010271620786
1058.9,18.13,2960.8103,0.011764706,3.63158e-05,83.7609409547585,0.00191047755383907
1059,17.48,2854.6588,0.011764706,3.76662e-05,84.0400715368443,0.00187763866150058
1059.1,16.5,2694.615,0.011764706,3.99034e-05,84.3819695975952,0.00183741535983355
1059.2,15.85,2588.4635,0.011764706,4.15398e-05,84.5558806318386,0.00181695523795325
1059.3,15.07,2461.0817,0.011764706,4.36898e-05,84.7086477941386,0.00179898263044411
1059.4,14.52,2371.2612,0.011764706,4.53447e-05,84.7789355684157,0.00179071348044646
1059.5,14.11,2304.3041,0.011764706,4.66623e-05,84.8114505730025,0.00178688818575094
1059.6,13.97,2281.4407,0.011764706,4.713e-05,84.8186125300567,0.00178604560255967
1059.7,13.4,2188.354,0.011764706,4.91348e-05,84.8265582577757,0.00178511081105397
1059.8,13.22,2158.9582,0.011764706,4.98038e-05,84.8221432911548,0.00178563021889691
1059.9,12.88,2103.4328,0.011764706,5.11185e-05,84.8046837515818,0.00178768428239663
1060,13.07,2134.4617,9915.633581,42.45778739,92.1909276455989,774.319000737581
1060.1,13.42,2191.6202,17432.59896,72.69793913,95.3781126382101,805.715088163763
1060.2,13.25,2163.8575,0.011764706,4.9691e-05,84.8232147831642,0.0017855041610122
1060.3,13.31,2173.6561,4299.286439,18.07718495,88.4389077233152,497.044472451786
1060.4,13.15,2147.5265,0.011764706,5.00689e-05,84.8195037792908,0.00178594074970755
1060.5,12.88,2103.4328,0.011764706,5.11185e-05,84.8046837515818,0.00178768428239663
1060.6,12.82,2093.6342,0.011764706,5.13577e-05,84.8001420384875,0.00178821860158954
1060.7,12.44,2031.5764,0.011764706,5.29265e-05,84.7638398266525,0.00179248945008343
1060.8,12.38,2021.7778,0.011764706,5.3183e-05,84.756821973465,0.00179331507987844
1060.9,12.32,2011.9792,0.011764706,5.3442e-05,84.7492257709289,0.00179420875077398
1061,12.24,1998.9144,0.011764706,5.37913e-05,84.7386742080346,0.00179545011112691
1061.1,12.19,1990.7489,0.011764706,5.40119e-05,84.7317053871539,0.00179626997241518
1061.2,12.18,1989.1158,829.4446226,3.811119649,85.5336271273695,119.990551877299
1061.3,12.38,2021.7778,9679.820796,43.75816973,92.1954220881804,755.469155748337
1061.4,12.14,1982.5834,0.011764706,5.42344e-05,84.7245878872876,0.001797107325349
1061.5,11.74,1917.2594,0.011764706,5.60823e-05,84.6572370385216,0.00180503095469482
1061.6,11.56,1887.8636,0.011764706,5.69555e-05,84.6215615556089,0.00180922807037358
1061.7,11.82,1930.3242,11519.45115,54.54146346,93.2655462896715,775.772105380658
1061.8,12.19,1990.7489,16402.44305,75.30387224,95.1902466643758,788.917051721231
1061.9,12.34,2015.2454,7566.113507,34.31390689,90.9074674346892,687.951334552354
1062,12.29,2007.0799,0.011764706,5.35725e-05,84.7454276698289,0.00179465558620198
1062.1,12.51,2043.0081,10644.71686,47.61998785,92.7042848843925,776.608216968636
1062.2,12.42,2028.3102,0.011764706,5.30117e-05,84.7615628520686,0.00179275732944891
1062.3,12.62,2060.9722,9912.269839,43.95681705,92.2825753283974,764.97195807081
1062.4,12.63,2062.6053,1802.862167,7.988617927,86.4457820596774,244.363867278803
1062.5,12.72,2077.3032,5290.536372,23.27689616,89.2652148632588,567.927712115341
1062.6,12.86,2100.1666,7549.505233,32.85413201,90.8071270215601,694.016426570362
1062.7,13.01,2124.6631,8105.861251,34.86858671,91.1319800097472,718.829396120834
1062.8,13.12,2142.6272,6423.618617,27.40049376,90.0072375041252,641.896952037606
1062.9,13.5,2204.685,18898.86235,78.34555642,95.7981754169233,794.097044144135
1063,13.86,2263.4766,18567.28261,74.97174055,95.6501283149232,807.652968940585
1063.1,14.28,2332.0668,22076.88696,86.52111399,96.4688713967956,779.563270141661
1063.2,14.59,2382.6929,17299.08687,66.35602524,95.0802234843818,851.076413246656
1063.3,15.14,2472.5134,30144.41501,111.4277756,97.4836089622996,758.551357678862
1063.4,15.44,2521.5064,18026.36356,65.33912371,95.0708666936315,888.543490163037
1063.5,16,2612.96,32658.97412,114.2339073,97.6624805233269,763.409880936638
1063.6,16.17,2640.7227,12032.4831,41.64450614,92.2618016361984,931.097410368909
1063.7,16.51,2696.2481,21819.74136,73.96308223,95.8627980750733,902.726759559938
1063.8,16.89,2758.3059,24705.42228,81.86063474,96.4544915310776,875.932839220438
1063.9,17.35,2833.4285,30162.76742,97.29357959,97.3085235590977,811.823779033457
1064,17.54,2864.4574,14705.73532,46.92125634,92.8209154278639,1055.73717557728
1064.1,18.25,2980.4075,47149.04074,144.5847433,97.5671024034645,1147.087878953
1064.2,18.56,3031.0336,23453.18688,70.71904189,95.4015939119334,1078.47277333557
1064.3,19.06,3112.6886,36388.08527,106.8436666,97.5843552721774,879.00686338033
1064.4,19.52,3187.8112,34877.0637,99.99368585,97.2747212582024,950.497202779311
1064.5,20.03,3271.0993,39363.82866,109.9838351,97.563784479251,958.987703375957
1064.6,20.57,3359.2867,42747.60052,116.3027346,97.6317898885435,1012.35299791965
1064.7,20.94,3419.7114,31828.80722,85.06602949,96.0695266603143,1251.02278212205
1064.8,21.08,3442.5748,15772.86463,41.87477102,90.8458224056701,1443.87603994345
1064.9,21.45,3502.9995,32875.92815,85.77548889,95.9652182423377,1326.47195165836
1065,21.56,3520.9636,14192.1876,36.83944363,89.7247552700436,1458.28200843453
1065.1,21.51,3512.7981,2407.079398,6.262712588,83.2524680669742,403.126390833334
1065.2,21.49,3509.5319,4597.373891,11.97252866,84.6445920175806,705.945517440279
1065.3,21.15,3454.0065,0.011764706,3.11303e-05,81.9276322354864,0.0021261609347338
1065.4,20.58,3360.9198,0.011764706,3.19925e-05,82.3402544359462,0.00207761714595897
1065.5,19.83,3238.4373,0.011764706,3.32025e-05,82.8364556561913,0.00201924053122872
1065.6,19.14,3125.7534,0.011764706,3.43995e-05,83.2453117901594,0.00197113980910441
1065.7,18.05,2947.7455,0.011764706,3.64768e-05,83.7974650821198,0.00190618059763595
1065.8,17.3,2825.263,0.011764706,3.80581e-05,84.1099342638495,0.00186941951706485
1065.9,16.65,2719.1115,0.011764706,3.95439e-05,84.3359308888103,0.00184283167856828
1066,16.43,2683.1833,0.011764706,4.00734e-05,84.4027407769342,0.00183497169165158
1066.1,16.97,2771.3707,33862.51589,111.67343,97.7246729986274,770.482967389267
1066.2,16.97,2771.3707,3095.221772,10.2075709,86.5278426205006,416.99314836837
1066.3,16.56,2704.4136,0.011764706,3.97588e-05,84.3637558635746,0.00183955815209269
1066.4,16.79,2741.9749,16088.78457,53.62718693,93.7910756028443,998.940470372548
1066.5,16.81,2745.2411,4160.230435,13.85039468,87.3344008951116,526.918108736657
1066.6,16.64,2717.4784,0.011764706,3.95676e-05,84.3390470541746,0.00184246507087469
1066.7,16.79,2741.9749,11557.96104,38.5250318,91.7299849742323,955.845114680383
1066.8,16.75,2735.4425,695.1445588,2.322591286,84.844816855599,105.350431004478
1066.9,16.62,2714.2122,0.011764706,3.96153e-05,84.3452242565159,0.00184173834118022
1067,16.67,2722.3777,5783.358925,19.41587746,88.4716932672733,666.723356328524
1067.1,16.64,2717.4784,1224.38489,4.117912511,85.2874129276636,180.138693041781
1067.2,16.29,2660.3199,0.011764706,4.04178e-05,84.442889933817,0.00183024826138284
1067.3,15.71,2565.6001,0.011764706,4.191e-05,84.5878278799294,0.00181319673814027
1067.4,15.37,2510.0747,0.011764706,4.28371e-05,84.6570670911789,0.00180505094850004
1067.5,14.69,2399.0239,0.011764706,4.482e-05,84.7605651881291,0.00179287470167826
1067.6,14.15,2310.8365,0.011764706,4.65304e-05,84.8089392092992,0.00178718364030722
1067.7,13.34,2178.5554,0.011764706,4.93557e-05,84.8254721163676,0.00178523859239737
1067.8,12.81,2092.0011,0.011764706,5.13978e-05,84.7993850863442,0.00178830765478376
1067.9,11.59,1892.7629,0.011764706,5.68081e-05,84.6276670851649,0.00180850977277158
1068,10.74,1753.9494,0.011764706,6.13041e-05,84.4149345049036,0.00183353713540553
1068.1,10.2,1665.762,0.011764706,6.45496e-05,84.2398120428782,0.00185413977820278
1068.2,10.08,1646.1648,0.011764706,6.5318e-05,84.1966153903162,0.00185922173737854
1068.3,10.15,1657.5965,3189.189467,17.58436763,87.5491490472399,397.081227137296
1068.4,9.92,1620.0352,0.011764706,6.63715e-05,84.1364435952683,0.00186630077216086
1068.5,9.44,1541.6464,0.011764706,6.97464e-05,83.9397688375675,0.00188943897918057
1068.6,9.71,1585.7401,9511.509791,54.82046378,92.3529607418273,727.348887762713
1068.7,10.47,1709.8557,27000.31487,144.3226927,95.337891593188,1258.78394941998
1068.8,10.55,1722.9205,3722.735048,19.7479557,88.0751139866362,443.931911053545
1068.9,10.6,1731.086,2668.577421,14.08920272,87.1094433961068,343.994482972717
1069,10.33,1686.9923,0.011764706,6.37372e-05,84.2849059644935,0.00184883461090088
1069.1,9.81,1602.0711,0.011764706,6.71158e-05,84.0936007184386,0.00187134111066181
1069.2,9.92,1620.0352,4431.94876,25.00319652,88.6619369510009,502.497144708134
1069.3,10.22,1669.0282,11094.1315,60.75120398,93.1843545785618,756.136665628079
1069.4,10.31,1683.7261,3957.018167,21.47938561,88.2676215851237,464.252345297843
1069.5,10.8,1763.748,18552.93465,96.13938406,95.6312457237337,810.532125894764
1069.6,11.37,1856.8347,22594.90663,111.2147941,96.2307949715017,851.648356882456
1069.7,11.99,1958.0869,25900.76776,120.8943294,96.5432794243635,895.317168407735
1069.8,12.68,2070.7708,30424.81267,134.2830309,96.6563181684465,1017.30893353097
1069.9,13.73,2242.2463,49025.16667,199.8301515,92.9136378555284,3474.10085216696
1070,14.19,2317.3689,23791.4466,93.83199064,96.794616148894,762.607187260916
1070.1,14.78,2413.7218,31263.21726,118.3781941,97.4671399081715,791.853553400177
1070.2,15.56,2541.1036,42798.34865,153.9323486,96.8449548669407,1350.30721611157
1070.3,16.31,2663.5861,43544.01956,149.412534,97.1861478414046,1225.26433432827
1070.4,16.82,2746.8742,31842.01794,105.9466105,97.5886538036227,767.82128844597
1070.5,17.42,2844.8602,38377.71849,123.294436,97.8538710737886,823.635317733888
1070.6,17.48,2854.6588,6936.680287,22.20867895,88.7986851179667,776.999401306799
1070.7,17.49,2856.2919,3966.545955,12.69214885,86.8917041414271,519.946579147655
1070.8,17.48,2854.6588,2768.015581,8.862159825,86.0720567750112,385.527638580523
1070.9,17.45,2849.7595,1560.695869,5.00536008,85.2208944042884,230.656890507419
1071,17.32,2828.5292,0.011764706,3.80142e-05,84.102309312124,0.00187031657021799
1071.1,17.25,2817.0975,0.011764706,3.81684e-05,84.1289328832206,0.00186718438535177
1071.2,17.14,2799.1334,0.011764706,3.84134e-05,84.1695480746663,0.00186240612748685
1071.3,16.59,2709.3129,0.011764706,3.96869e-05,84.3544900600212,0.00184064824663928
1071.4,16.11,2630.9241,0.011764706,4.08694e-05,84.491378771406,0.00182454369219767
1071.5,15.58,2544.3698,0.011764706,4.22597e-05,84.6157203095148,0.0018099152758033
1071.6,15.18,2479.0458,0.011764706,4.33732e-05,84.6908170376728,0.00180108036651989
1071.7,14.66,2394.1246,0.011764706,4.49117e-05,84.7639428326208,0.00179247733173409
1071.8,14.48,2364.7288,0.011764706,4.547e-05,84.7829421580504,0.00179024211695532
1071.9,14.11,2304.3041,0.011764706,4.66623e-05,84.8114505730025,0.00178688818575094
1072,14.01,2287.9731,0.011764706,4.69954e-05,84.8166556997594,0.00178627581789107
1072.1,13.9,2270.009,0.011764706,4.73673e-05,84.8212565454186,0.00178573454192574
1072.2,13.68,2234.0808,0.011764706,4.81291e-05,84.8267554692855,0.00178508760969964
1072.3,13.29,2170.3899,0.011764706,4.95414e-05,84.824218042271,0.00178538613052786
1072.4,13.21,2157.3251,0.011764706,4.98415e-05,84.8217662180035,0.00178567458044456
1072.5,13.11,2140.9941,0.011764706,5.02216e-05,84.8178215882737,0.00178613865453507
1072.6,13.05,2131.1955,0.011764706,5.04525e-05,84.8148004954791,0.00178649407722034
1072.7,13.19,2154.0589,7809.188756,33.13397961,90.9071140625011,710.080626227066
1072.8,12.96,2116.4976,0.011764706,5.08029e-05,84.8097340252877,0.00178709013254293
1072.9,12.74,2080.5694,0.011764706,5.16802e-05,84.7938425351275,0.0017889597196393
1073,12.7,2074.037,0.011764706,5.1843e-05,84.7903067489467,0.00178937569448826
1073.1,12.68,2070.7708,520.8656071,2.298893774,85.2812717081664,76.6647934746585
1073.2,12.64,2064.2384,0.011764706,5.20891e-05,84.7850030699861,0.00178999965672516
1073.3,12.81,2092.0011,8805.859609,38.47114422,91.6020849793497,739.508606801593
1073.4,13.26,2165.4906,21577.29918,91.06804954,96.4289780508357,770.530089754648
1073.5,13.86,2263.4766,29523.14144,119.2097598,97.226537182479,818.81335040254
1073.6,14.46,2361.4626,30968.84787,119.8586086,97.392261742814,807.586493715725
1073.7,14.88,2430.0528,23166.59692,87.13081715,96.6142677579681,784.358941302004
1073.8,14.89,2431.6859,2657.177725,9.98707661,86.886368251427,348.452501761611
1073.9,14.63,2389.2253,0.011764706,4.50038e-05,84.767320477177,0.00179207996178233
1074,14.18,2315.7358,0.011764706,4.6432e-05,84.8070556866075,0.00178740523121434
1074.1,13.58,2217.7498,0.011764706,4.84835e-05,84.8276491970486,0.00178498246525587
1074.2,13.3,2172.023,0.011764706,4.95042e-05,84.8244688570835,0.00178535662290257
1074.3,12.97,2118.1307,0.011764706,5.07637e-05,84.8103641670963,0.00178701599821177
1074.4,12.75,2082.2025,0.011764706,5.16397e-05,84.7947264817077,0.00178885572592295
1074.5,12.6,2057.706,0.011764706,5.22544e-05,84.7809879705138,0.00179047202137368
1074.6,12.76,2083.8356,8332.21842,36.54453562,91.3225547470568,723.023691751147
1074.7,13.02,2126.2962,12923.4611,55.5495227,93.7265093518061,810.752123531478
1074.8,13.07,2134.4617,3730.10417,15.97194657,88.0299548836815,446.495152034679
1074.9,13.08,2136.0948,1953.983923,8.360374233,86.5671825434217,262.475093507477
1075,13.59,2219.3829,24875.71377,102.4397642,96.9249371350419,764.943836534541
1075.1,13.58,2217.7498,1205.976305,4.969943836,85.8972596852758,170.075706551256
1075.2,13.68,2234.0808,6353.4032,25.9915869,89.8440203507524,645.250336026645
1075.3,14.38,2348.3978,35459.42014,138.0019488,97.1347177680916,1016.01246480917
1075.4,14.5,2367.995,7909.528235,30.52776813,90.6287639860909,741.220558488627
1075.5,15.24,2488.8444,39834.50311,146.2806607,97.0935220735659,1157.78103999684
1075.6,15.52,2534.5712,17103.40541,61.67417506,94.7162408239459,903.702752768615
1075.7,15.55,2539.4705,4014.016578,14.44645351,87.706428133225,493.466012760693
1075.8,15.64,2554.1684,7251.780873,25.94898648,89.8286573834756,737.603478392412
1075.9,15.97,2608.0607,20405.383,71.50761784,95.6485393750348,887.932206618349
1076,16.13,2634.1903,11445.94336,39.71272616,91.9854697806114,917.338589481308
1076.1,16.23,2650.5213,8251.562808,28.45313771,90.1887489289133,809.581544381288
1076.2,16.27,2657.0537,4967.849288,17.08808261,88.1051024594394,590.920582777068
1076.3,16.29,2660.3199,3870.543789,13.29729724,87.3455685609834,489.795310096122
1076.4,16.28,2658.6868,2199.329028,7.560461075,86.1443505427849,304.731320530457
1076.5,16.65,2719.1115,23718.65677,79.72386199,96.3045261072016,876.516768657815
1076.6,16.85,2751.7735,14463.4858,48.0380693,93.074941289481,1001.60488323758
1076.7,17.28,2821.9968,28292.45625,91.63035956,97.0409032860346,837.201143193849
1076.8,17.25,2817.0975,1474.060147,4.782319432,85.2419339133269,217.54277065157
1076.9,17.22,2812.1982,1461.270465,4.749084919,85.2446804392626,215.615126757423
1077,17.13,2797.5003,0.011764706,3.84358e-05,84.1731947580263,0.00186197710591079
1077.1,16.22,2648.8882,0.011764706,4.05922e-05,84.4620422192558,0.00182799505130868
1077.2,15.62,2550.9022,0.011764706,4.21515e-05,84.6072677898214,0.00181090968989482
1077.3,14.99,2448.0169,0.011764706,4.3923e-05,84.7206521724487,0.0017975703506288
1077.4,14.52,2371.2612,0.011764706,4.53447e-05,84.7789355684157,0.00179071348044646
1077.5,13.52,2207.9512,0.011764706,4.86986e-05,84.8276560955986,0.00178498165366175
1077.6,13.01,2124.6631,0.011764706,5.06077e-05,84.8127864338271,0.00178673102565236
1077.7,12.23,1997.2813,0.011764706,5.38353e-05,84.7372804438397,0.00179561408338677
1077.8,11.66,1904.1946,0.011764706,5.6467e-05,84.6419133212662,0.0018068337449782
1077.9,10.75,1755.5825,0.011764706,6.1247e-05,84.417875387335,0.00183319114923367
1078,10.25,1673.9275,0.011764706,6.42347e-05,84.2572207863652,0.00185209169071325
1078.1,9.51,1553.0781,0.011764706,6.9233e-05,83.9700265314172,0.00188587925045676
1078.2,9.12,1489.3872,0.011764706,7.21936e-05,83.794880115938,0.00190648471130743
1078.3,8.84,1443.6604,0.011764706,7.44803e-05,83.658714299971,0.00192250421922846
1078.4,8.57,1399.5667,0.011764706,7.68268e-05,83.5193489541491,0.00193890014243029
1078.5,8.22,1342.4082,0.011764706,8.0098e-05,83.3268610354466,0.00196154578015115
1078.6,8.28,1352.2068,2155.976251,14.57223317,86.0837050931733,300.032013210307
1078.7,8.17,1334.2427,0.011764706,8.05882e-05,83.2983005416201,0.00196490583828199
1078.8,8.03,1311.3793,0.011764706,8.19932e-05,83.2168360328855,0.00197448989822896
1078.9,8.86,1446.9266,24464.69665,154.5320582,93.9698559416331,1475.25645143747
1079,9.08,1482.8548,7317.462701,45.10110109,90.948401196607,662.347366282444
1079.1,9.22,1505.7182,4977.733405,30.21434529,89.0932188905632,542.910486694667
1079.2,9.67,1579.2077,15184.94677,87.88186724,94.6951973412601,805.531459983201
1079.3,10.05,1641.2655,13537.41372,75.38450992,94.2285875968221,781.299974505582
1079.4,11.12,1816.0072,39620.60355,199.4016629,91.9834019375925,3176.22453650346
1079.5,11.82,1930.3242,28542.79233,135.142347,96.2760044972677,1062.9323027234
1079.6,12.57,2052.8067,32559.54981,144.9624731,96.3021959191788,1203.98836157119
1079.7,13.4,2188.354,38380.43971,160.2941318,95.907638442257,1570.66636038479
1079.8,13.87,2265.1097,23632.62893,95.35600566,96.7760350667591,761.907669506156
1079.9,14.47,2363.0957,30993.09284,119.8695464,97.3947816190423,807.437751494954
1080,14.91,2434.9521,24209.60767,90.87043018,96.8088764819851,772.55848397651
1080.1,15.38,2511.7078,26636.488,96.92439601,97.1440018887915,760.73759417227
