Time,SpeedMPS,RPM,PowerW,Torque,RpmFiltered,Efficiency_Percent,PowerLoss_W
1169.9,16.13,2634.1903,8170.649244,28.34879972,2634.1903,90.1845946988163,801.982339036704
1170,16.43,2683.1833,19489.65884,66.38640477,2683.1833,95.1924276994492,936.979439863688
1170.1,16.65,2719.1115,15348.74501,51.59066301,2719.1115,93.5528981763026,989.549219454374
1170.2,17.15,2800.7665,32017.93533,104.4820475,2800.7665,97.5640231949951,779.949478080277
1170.3,17.42,2844.8602,19254.60673,61.85844207,2844.8602,94.6689122373451,1026.47998313035
1170.5,17.56,2867.7236,16505.98628,52.60529303,2867.7236,93.5675943280468,1061.73199768654
1170.6,17.78,2903.6518,16793.1792,52.85835479,2903.6518,93.5625162870169,1081.05817589207
1170.7,17.79,2905.2849,4142.685934,13.03222404,2905.2849,86.8594179112087,544.373045838081
1170.8,17.74,2897.1194,477.3723037,1.505969162,2897.1194,84.2933450971515,74.979220343937
1170.9,17.71,2892.2201,1676.921013,5.299153765,2892.2201,85.188898722158,248.370469584845
1171.9,15.31,2500.2761,19372.93988,70.81623213,2500.2761,95.5489888318334,862.291717660994
1172,15.71,2565.6001,23660.60435,84.28729652,2565.6001,96.558922036039,814.179842427857
1172.1,15.9,2596.629,12824.36277,45.13891816,2596.629,92.7645206162517,927.904124320438
1172.2,16.68,2724.0108,46299.44214,155.3431788,2724.0108,96.9843562960781,1396.22621184589
1172.3,16.89,2758.3059,15080.32228,49.96817054,2758.3059,93.3228931448605,1006.92923273501
1172.4,17.46,2851.3926,36754.03172,117.8075766,2851.3926,97.8324859279256,796.648809585691
1172.5,17.8,2906.918,23992.32821,75.43360571,2906.918,95.9223702702289,978.318307955217
1172.6,18.15,2964.0765,25206.54231,77.7229225,2964.0765,96.0719333363635,990.129785534539
1172.7,18.32,2991.8392,14418.83877,44.04709715,2991.8392,92.2394009753569,1118.98826094947
1172.8,18.65,3045.7315,24854.32016,74.5822581,3045.7315,95.7385953220298,1059.14316197593
1172.9,18.91,3088.1921,20863.7254,61.74656539,3088.1921,94.3967205085889,1169.05284648253
1173,19.18,3132.2858,21921.84918,63.96480182,3132.2858,94.5797810944575,1188.21221369888
1173.1,19.18,3132.2858,4378.043299,12.77450044,3132.2858,86.2125348526801,603.621193984198
1176.7,6.72,1097.4432,6794.241942,56.58277083,1097.4432,90.4689648184449,647.56158981199
1176.8,7.67,1252.5877,23710.15791,173.0021731,1252.5877,92.1561103504936,1859.79862218412
1176.9,7.84,1280.3504,4908.302904,35.03706909,1280.3504,88.9083724158395,544.410678814214
1177,8.26,1348.9406,11999.63208,81.30183709,1348.9406,93.4576899890241,785.05313085012
1177.1,8.31,1357.1061,1884.543319,12.6916351,1357.1061,85.7740371670081,268.094432132573
1177.2,8.81,1438.7611,15145.22158,96.20822435,1438.7611,94.4669993510897,837.985208300303
1177.3,9,1469.79,6344.596471,39.45244942,1469.79,90.2176951117174,620.647770724439
1177.4,9.75,1592.2725,24687.42044,141.7044777,1592.2725,95.0168971925722,1230.19954102714
1177.5,9.88,1613.5028,5075.478791,28.74964912,1613.5028,89.2133964412766,547.471775892257
1177.6,10.44,1704.9564,20242.95515,108.5140294,1704.9564,95.7270979371315,864.961648189895
1177.7,10.6,1731.086,6607.289186,34.88429303,1731.086,90.4129152779537,633.446412092424
1177.8,10.69,1745.7839,4152.348725,21.73845078,1745.7839,88.4583551567205,479.249342493944
1177.9,10.73,1752.3163,2353.892349,12.27720058,1752.3163,86.8255470700058,310.11243954174
1178,11.03,1801.3093,12094.57862,61.36598442,1801.3093,93.6211617919645,771.493602113448
1178.4,10.34,1688.6254,2570.697135,13.91370691,1688.6254,86.9818316067535,334.657681914662
1178.9,9.95,1624.9345,15341.73122,86.2906549,1624.9345,94.7840972452732,800.209781326763
1179,11.02,1799.6762,39232.73215,199.2413312,1799.6762,91.9545315594821,3156.45708348115
1179.1,11.14,1819.2734,5520.017809,27.73114259,1819.2734,89.5726950129105,575.589092286086
1179.2,11.67,1905.8277,21734.45922,104.229453,1905.8277,96.259715076781,812.930701348831
1179.3,12.23,1997.2813,24090.37878,110.2375741,1997.2813,96.5974786991119,819.680269454128
1179.4,12.88,2103.4328,29289.00506,127.262729,2103.4328,96.8520017398688,922.017369698543
1179.5,13.03,2127.9293,8122.277202,34.88557355,2127.9293,91.1380137515355,719.795088703405
1179.6,13.42,2191.6202,19213.54014,80.12487263,2191.6202,95.8916027552051,789.368553739323
1179.7,13.97,2281.4407,27501.84954,110.1737094,2281.4407,97.190419949034,772.686478322518
1179.8,13.98,2283.0738,2283.913311,9.14292001,2283.0738,86.7593415879733,302.405159936319
1179.9,14.48,2364.7288,26264.75455,101.5119711,2364.7288,97.1304209576213,753.687892099003
1180,14.71,2402.2901,13531.13992,51.47948436,2402.2901,93.5452549375202,873.400585883435
1180.1,14.96,2443.1176,14830.76954,55.48103683,2443.1176,94.0244326731262,886.222618956198
1180.2,15.14,2472.5134,11493.1503,42.48402805,2472.5134,92.4154683988931,871.701616466208
1180.3,15.42,2518.2402,16964.95047,61.57163671,2518.2402,94.701034120616,898.966936859701
1180.4,15.68,2560.7008,16274.54088,58.08649388,2560.7008,94.3443086771992,920.437796375831
1180.5,15.96,2606.4276,17719.00481,62.13251236,2606.4276,94.7743428465114,925.934442380749
1180.6,16.19,2643.9889,15326.68931,52.98024728,2643.9889,93.7530029310883,957.457831956906
1180.7,16.34,2668.4854,11107.30183,38.04249544,2668.4854,91.7157553755056,920.156054778144
1180.8,16.58,2707.6798,16377.37385,55.28053182,2707.6798,94.0049802525656,981.826796418664
1180.9,16.57,2706.0467,2329.136132,7.866559649,2706.0467,86.1364748892067,322.90037252438
1181.5,15.06,2459.4486,674.9272487,2.508097794,2459.4486,85.2732597721643,99.3947826429274
1182.3,12.96,2116.4976,2795.770329,12.07282668,2116.4976,87.2841349544155,355.506382020134
1182.7,12.61,2059.3391,2655.434799,11.78509348,2059.3391,87.1847776425883,340.299874047937
1182.8,12.64,2064.2384,2667.252964,11.80944828,2064.2384,87.1938128692248,341.573405820988
1183.1,12.48,2038.1088,4724.232137,21.1850318,2038.1088,88.8670417614218,525.946790905702
1183.2,12.58,2054.4398,5632.5322,25.05737185,2054.4398,89.5346109156276,589.466410032559
1183.3,12.72,2077.3032,7440.801078,32.73746589,2077.3032,90.7619689467867,687.383514193468
1183.7,12.39,2023.4109,5093.98033,23.00903651,2023.4109,89.1579105654374,552.293903157626
1184,12.2,1992.382,1250.628028,5.736946539,1992.382,85.9306942507323,175.954681045358
1184.1,12.27,2003.8137,4191.876038,19.1194918,2003.8137,88.4681986926628,483.398815752038
1184.2,12.46,2034.8426,9338.575587,41.94450485,2034.8426,91.984325750443,748.549798602574
1184.3,12.51,2043.0081,3467.216859,15.5108705,2043.0081,87.8668918199739,420.681172338574
1184.5,12.1,1976.051,1223.496198,5.658870163,1976.051,85.8980773164225,172.53648787847
1184.8,12.08,1972.7848,9797.855253,45.39171178,1972.7848,92.3125603667845,753.204207924206
1184.9,12.31,2010.3461,10850.4468,49.32896974,2010.3461,92.8489621531606,775.919557219171
1185.1,12.12,1979.3172,3292.153815,15.20162357,1979.3172,87.7377500608617,403.692129176177
1185.7,11.65,1902.5615,4669.928891,22.43348874,1902.5615,88.8840390745614,519.107470769328
1185.8,11.65,1902.5615,1106.511244,5.315478695,1902.5615,85.7408693388005,157.778884062825
1185.9,11.64,1900.9284,706.7050408,3.397799004,1900.9284,85.3483786943422,103.543746326011
1186,11.77,1922.1587,6328.411447,30.0905912,1922.1587,90.1314123046846,624.524833367576
1186.1,11.9,1943.389,6419.650108,30.19095653,1943.389,90.183262297152,630.200212542957
1186.2,12.23,1997.2813,14842.61996,67.91982942,1997.2813,94.6507233136396,793.972809165353
1186.5,12.06,1969.5186,4902.07213,22.7480862,1969.5186,89.0413540260863,537.20073011259
1186.6,12.2,1992.382,7044.486852,32.31483986,1992.382,90.5804414808927,663.559561394959
1186.8,12.45,2033.2095,13495.01552,60.66197039,2033.2095,94.0824211750096,798.578180840687
1186.9,12.48,2038.1088,2604.673313,11.68022344,2038.1088,87.1452446513213,334.824382018473
1187,12.55,2049.5405,4337.798013,19.34363441,2049.5405,88.5605711040856,496.219319345524
1187.2,12.48,2038.1088,1754.461548,7.86759046,2038.1088,86.4014131885024,238.581976679124
1187.8,10.77,1758.8487,8181.64217,42.51451744,1758.8487,91.4863920845432,696.552935399471
1187.9,11.12,1816.0072,14048.74473,70.70419956,1816.0072,94.4314213401781,782.315401007637
1188,11.19,1827.4389,3659.400072,18.3017358,1827.4389,88.0489670381845,437.336108809419
1188.1,11.66,1904.1946,19429.34499,93.25499115,1904.1946,95.9324099657893,790.306100525649
1188.2,12.39,2023.4109,31252.66268,141.1653776,2023.4109,96.3572849840673,1138.44543632317
1188.3,12.79,2088.7349,18601.02168,81.39143968,2088.7349,95.7835750176759,784.298125083041
1188.4,13.55,2212.8505,35808.4802,147.8968995,2212.8505,96.5517197742853,1234.77674186557
1188.5,14.21,2320.6351,33144.23957,130.5348449,2320.6351,97.2425583850685,913.933054855784
1188.6,15.14,2472.5134,48813.59148,180.4377334,2472.5134,95.0562694604063,2413.21242946927
1188.7,15.75,2572.1325,34655.51574,123.1414559,2572.1325,97.6619397364679,810.266842639039
1188.8,16.57,2706.0467,48104.6126,162.4713126,2706.0467,96.5915492157586,1639.62204542097
1188.9,17.04,2782.8024,30078.5914,98.78713257,2782.8024,97.3642213429738,792.805092455328
1189,17.65,2882.4215,39555.80658,125.4232387,2882.4215,97.863269747155,845.200885951708
1189.1,18.05,2947.7455,28044.14558,86.95158091,2947.7455,96.7399033079756,914.266262360079
1189.2,18.45,3013.0695,28826.32112,87.4390289,3013.0695,96.7340330214007,941.458128924199
1189.3,18.42,3008.1702,2015.490315,6.123554193,3008.1702,85.0773560982432,300.764442581846
1189.4,19.01,3104.5231,41940.57626,123.4709394,3104.5231,97.8680960329593,894.132809086672
1189.5,19.49,3182.9119,36107.64705,103.6811547,3182.9119,97.429476968072,928.155383707532
1189.6,20.08,3279.2648,44816.85958,124.907981,3279.2648,97.794134142718,988.599803781241
1189.7,20.35,3323.3585,23807.04438,65.47168887,3323.3585,94.40816406322,1331.250863126
1189.8,20.82,3400.1142,38545.16934,103.6100084,3400.1142,97.1965851582523,1080.58099805433
1189.9,21.2,3462.172,33070.76055,87.30131747,3462.172,96.159107138932,1270.21248106585
1190,21.64,3534.0284,38342.33886,99.15938408,3534.0284,96.7779589147805,1235.4059111033
1190.1,21.97,3587.9207,31012.87729,78.99952495,3587.9207,95.2027722846304,1487.75834468943
1190.2,22.55,3682.6405,51016.54107,126.6126037,3682.6405,97.3654191157971,1344.07203881175
1190.3,22.78,3720.2018,24960.71201,61.32191739,3720.2018,92.8440246771427,1786.18239184509
1190.4,23.14,3778.9934,35708.64841,86.36196863,3778.9934,95.3605290098865,1656.69238394358
1190.6,23.09,3770.8279,16890.2531,40.93781892,3770.8279,89.5029510967986,1772.9781277815
1190.7,23.32,3808.3892,25887.83638,62.12690016,3808.3892,92.6508786086533,1902.52852115941
1190.8,23.8,3886.778,46728.80087,109.8803807,3886.778,96.5578468829098,1608.47687572556
1190.9,23.91,3904.7421,17208.16763,40.27796571,3904.7421,88.8029388811218,1926.80904697012
1191,24.36,3978.2316,45769.00992,105.1493784,3978.2316,96.1030130253412,1783.61235501271
1191.1,24.75,4041.9225,41798.95279,94.51542119,4041.9225,95.2371898495692,1990.8047662559
1191.2,25.07,4094.1817,36669.67589,81.85876975,4094.1817,93.942803334066,2221.15438541787
1191.3,25.28,4128.4768,27743.78253,61.41876478,4128.4768,91.2813384002434,2418.88651376308
1191.4,25.57,4175.8367,35190.26084,77.02012761,4175.8367,93.1077723745063,2425.39287909776
1193.7,12.85,2098.5335,3625.176674,15.7884147,2098.5335,87.9689584913039,436.146510412507
1193.9,12.55,2049.5405,2204.592131,9.830984309,2049.5405,86.7988234251394,291.032099968792
1194,12.65,2065.8715,5676.795173,25.11453693,2065.8715,89.5573422365051,592.808291850991
1194.2,12.93,2111.5983,22667.97643,98.11303348,2111.5983,96.5907950114712,772.797783250086
1194.4,13,2123.03,8535.901176,36.74671339,2123.03,91.3996237778317,734.119615088487
1194.6,13.08,2136.0948,10364.83686,44.34730195,2136.0948,92.4366565923315,783.928205366401
1194.7,13.12,2142.6272,3308.165675,14.11126319,2142.6272,87.688611795456,407.281118698723
1194.8,13.27,2167.1237,8320.676892,35.09136088,2167.1237,91.208906757353,731.4784639951
1194.9,13.45,2196.5195,9830.960764,40.90591903,2196.5195,92.05416333779,781.152084633393
1195,13.5,2204.685,3941.515294,16.33961892,2204.685,88.1373320525207,467.568871426331
1195.1,13.52,2207.9512,2571.326105,10.6437078,2207.9512,87.0495600061021,332.998044275458
1195.2,13.81,2255.3111,15267.99906,61.87296408,2255.3111,94.535897405716,834.259132732712
1195.3,13.82,2256.9442,2222.480358,8.999996993,2256.9442,86.7300313077645,294.922447697683
1195.4,13.93,2274.9083,6996.701392,28.10960215,2274.9083,90.2112183285381,684.891823467017
1195.5,14.08,2299.4048,9009.992876,35.81246944,2299.4048,91.4145003335055,773.552908320158
1195.6,14.09,2301.0379,2326.862745,9.242133747,2301.0379,86.77822294418,307.652604538833
1195.7,14.33,2340.2323,13569.36244,52.99388124,2340.2323,93.6832746678455,857.139354659334
1195.8,14.3,2335.333,457.5976659,1.790854238,2335.333,85.1953840213469,67.7455771637748
1196,14.49,2366.3619,14731.99772,56.89914408,2366.3619,94.1350403076898,864.025728150063
1196.1,14.68,2397.3908,11521.19966,43.92220386,2397.3908,92.5934215898896,853.326686603276
1196.2,15.07,2461.0817,22014.47738,81.75373509,2461.0817,96.3276748321813,808.443193389495
1196.3,15.51,2532.9381,25359.65356,91.50482494,2532.9381,96.9286767047961,778.876947371282
1196.4,16.11,2630.9241,35039.2392,121.7227074,2630.9241,97.7206330904061,798.672823698245
1196.5,16.43,2683.1833,20589.61178,70.13310561,2683.1833,95.5370856542249,918.89673786903
1196.6,17.02,2779.5362,36787.38927,120.9628158,2779.5362,97.8224818620723,801.052073824332
1196.7,17.28,2821.9968,18470.15625,59.81902184,2821.9968,94.4613098058303,1023.00473306657
1196.8,17.72,2893.8532,29767.29083,94.01303409,2893.8532,97.1532987385707,847.385843550951
1196.9,17.93,2928.1483,16386.29581,51.14615341,2928.1483,93.3139309401845,1095.59905420226
1197,18.62,3040.8322,47045.4298,141.4002704,3040.8322,97.6689219056073,1096.66570848068
1197.1,18.93,3091.4583,24074.7563,71.17439127,3091.4583,95.3759876759768,1113.21969829055
1197.2,19.48,3181.2788,40613.84905,116.6803367,3181.2788,97.7743476594153,903.92308198285
1197.3,19.9,3249.869,33078.47331,93.0261091,3249.869,96.8563081648567,1039.88526463651
1197.4,20.62,3367.4522,55153.31004,149.6908991,3367.4522,97.3641327384475,1453.76804300689
1197.5,20.99,3427.8769,31930.62922,85.13487722,3427.8769,96.0600370481209,1258.05496156989
1197.6,21.32,3481.7692,29745.41983,78.08100212,3481.7692,95.3603446500672,1380.08496250256
1197.7,21.25,3470.3375,788.2036765,2.075831021,3470.3375,82.3894265140673,138.807187668856
1197.8,21.96,3586.2876,58789.4676,149.8234065,3586.2876,97.2086907423057,1640.995851668
1197.9,22.12,3612.4172,18622.37383,47.11534699,3612.4172,91.1403451682561,1649.87804281501
1198,22.56,3684.2736,40513.14434,100.5007568,3684.2736,96.5588516235591,1394.11740870108
1198.1,22.91,3741.4321,34442.691,84.13650394,3741.4321,95.2726022211973,1628.24300929386
1198.2,23.49,3836.1519,53750.73706,128.0601137,3836.1519,97.1213274450625,1547.30771582285
1198.3,23.68,3867.1808,23315.93465,55.10406115,3867.1808,91.4373980195387,1996.45068210396
1198.4,24.24,3958.6344,54368.28934,125.5236412,3958.6344,96.8480035960553,1713.68652488302
1198.5,24.59,4015.7929,38110.29274,86.73536929,4015.7929,94.6811929919863,2027.01292102965
1198.6,24.98,4079.4838,42353.83487,94.88832511,4079.4838,95.1461739364497,2055.7814758331
1198.7,25.35,4139.9085,41552.2052,91.7336321,4139.9085,94.6945965242775,2204.51213892016
1198.8,25.76,4206.8656,46000.19927,99.93700507,4206.8656,95.0935026458308,2256.99856009513
1198.9,26.01,4247.6931,32624.4217,70.19641711,4247.6931,91.9680253368027,2620.38528495864
1199,26.42,4314.6502,47708.49709,101.0590935,4314.6502,94.7983827619793,2481.61340863404
1199.1,26.67,4355.4777,33987.33716,71.3192225,4355.4777,91.6259417791017,2846.11940151142
1199.2,27.01,4411.0031,42908.07707,88.90515507,4411.0031,93.4036715973323,2830.35767480696
1199.3,27.19,4440.3989,28647.02112,58.96342963,4440.3989,89.3793409342354,3042.50244565277
1199.4,27.46,4484.4926,37527.40986,76.48222847,4484.4926,91.6836229553488,3120.92089904921
1199.5,27.53,4495.9243,19015.05382,38.65483497,4495.9243,85.2631068881598,2802.2281566123
1203.1,11.65,1902.5615,15964.06418,76.68845984,1902.5615,95.075507140677,786.149200601838
1203.2,11.92,1946.6552,12031.77165,56.48924907,1946.6552,93.5005254637264,782.001934654332
1203.4,11.64,1900.9284,7022.563864,33.76410118,1900.9284,90.6332679588293,657.784739560966
1203.5,11.84,1933.5904,9165.719038,43.32387698,1933.5904,91.9820876206097,734.899321407937
1203.7,11.36,1855.2016,5278.14669,26.00252966,1855.2016,89.376113056198,560.74433707363
1203.8,11.39,1860.1009,2206.908854,10.84359151,1860.1009,86.7571392293179,292.257866871075
1204.1,11.24,1835.6044,4063.94929,20.23459167,1835.6044,88.3948650184893,471.626800684646
1204.2,11.31,1847.0361,3716.264438,18.38893088,1847.0361,88.1006003325766,442.213158175946
1204.3,11.38,1858.4678,3749.694018,18.44021769,1858.4678,88.1300267431068,445.087677151926
1204.4,11.36,1855.2016,259.6113959,1.278962753,1855.2016,84.8467699912054,39.3395119497693
1204.8,11.2,1829.072,10817.39396,54.05266358,1829.072,92.9809349741524,759.27991615451
1204.9,11.55,1886.2305,14664.71747,71.05656221,1886.2305,94.6406608942827,785.931938112665
1205,11.95,1951.5545,17218.87301,80.63977248,1951.5545,95.4405527702771,785.085428443947
1205.1,12.3,2008.713,15756.85658,71.69303182,2008.713,94.9699588268421,792.576373569446
1205.2,12.54,2047.9074,11515.8286,51.39372919,2047.9074,93.1490128724435,788.947935017466
1205.3,12.82,2093.6342,13541.48813,59.11406763,2093.6342,94.0391263966315,807.190991444443
1205.4,12.91,2108.3321,5405.861604,23.43425529,2108.3321,89.3230464784207,577.18133089998
1205.5,13.19,2154.0589,14009.04758,59.43965646,2154.0589,94.1655619380814,817.349204119805
1205.6,13.53,2209.5843,17150.3885,70.93958468,2209.5843,95.2689852034963,811.387417592874
1205.7,13.89,2268.3759,18614.58884,75.000417,2268.3759,95.6586648466477,808.121688962918
1205.8,14.24,2325.5344,18695.9775,73.47687264,2325.5344,95.6155148675385,819.722353855856
1205.9,14.28,2332.0668,3861.475199,15.13343509,2332.0668,87.9341701518149,465.919027141207
1206,14.54,2374.5274,14795.34734,56.94731266,2374.5274,94.1459611572859,866.125380198062
1206.1,14.63,2389.2253,6525.792477,24.96326625,2389.2253,89.710497157389,671.471602423809
1206.2,14.91,2434.9521,16267.01944,61.05803423,2434.9521,94.6117992140691,876.499669313621
1206.3,15.06,2459.4486,9886.691955,36.73994543,2459.4486,91.5932306507394,831.151388928754
1206.4,15.17,2477.4127,7935.629461,29.27576661,2477.4127,90.4223005770832,760.050737091011
1206.5,15.23,2487.2113,5399.48779,19.84107213,2487.2113,88.7727183008483,606.215704494599
1206.6,15.66,2557.4346,25130.70009,89.81012596,2557.4346,96.8625292935873,788.468353640184
1206.7,16.26,2655.4206,35416.53398,121.8983962,2655.4206,97.7415318897628,799.871125689637
1206.8,16.68,2724.0108,26549.41861,89.07820249,2724.0108,96.8966865786229,823.91167102171
1206.9,17.19,2807.2989,32676.41652,106.3827034,2807.2989,97.6194392593872,777.881943114225
1207,17.83,2911.8173,41792.03889,131.1760932,2911.8173,97.8309053229513,906.508890993131
1207.1,18.2,2972.242,26512.8661,81.52630633,2972.242,96.3577345486132,965.668962132747
1207.2,18.72,3057.1632,36835.88346,110.1229208,3057.1632,97.7000504971065,847.206718524713
1207.3,19.07,3114.3217,26869.72205,78.85422303,3114.3217,96.0265979753187,1067.64207996095
1207.4,19.22,3138.8182,14201.85808,41.35273717,3138.8182,91.5559989162047,1199.20505019426
1207.5,19.35,3160.0485,13043.07857,37.72346847,3160.0485,90.9250457361226,1183.65341482909
1207.6,19.69,3215.5739,27361.75091,77.76973958,3215.5739,95.8082884727718,1146.92566694593
1207.8,19.61,3202.5091,4663.982989,13.31042247,3202.5091,86.1111483416191,647.773678714331
1207.9,19.66,3210.6746,8047.537162,22.90825207,3210.6746,88.0981468308973,957.806056750213
1208.1,19.52,3187.8112,601.1107566,1.72340426,3187.8112,83.4543623895667,99.4576074243695
1209.1,16.29,2660.3199,2759.6732,9.480888688,2660.3199,86.5528274962847,371.0980157428
1209.2,16.29,2660.3199,2759.6732,9.480888688,2660.3199,86.5528274962847,371.0980157428
1209.5,16.24,2652.1544,21377.2378,73.6678575,2652.1544,95.8355168623486,890.251463476645
1209.6,16.47,2689.7157,15679.79001,53.27937466,2689.7157,93.7741611124619,976.198463926888
1209.8,17.15,2800.7665,52802.5765,172.3072162,2800.7665,96.0543695568469,2083.39453315322
1210,17.31,2826.8961,22576.31769,72.9908659,2826.8961,95.755536755768,958.243506253087
1212,9.58,1564.5098,8732.756872,51.01505227,1564.5098,91.8898620021231,708.238633338279
1212.2,9.49,1549.8119,8955.440153,52.81207112,1549.8119,92.0278612446068,713.940115153356
1212.3,9.53,1556.3443,1957.318012,11.49425871,1556.3443,86.2030844167728,270.049513810941
1212.4,9.81,1602.0711,9947.051949,56.74633984,1602.0711,92.5960981465978,736.469963610889
1212.6,10.18,1662.4958,18707.99316,102.8470645,1662.4958,95.4834068451801,844.963938468738
1212.8,10.47,1709.8557,13130.97958,70.18800852,1709.8557,94.0860990719831,776.553123239331
1212.9,10.61,1732.7191,5901.114483,31.1265604,1732.7191,89.8830606609955,597.012172570319
1213,11.19,1827.4389,22564.50007,112.8516999,1827.4389,96.1591680574184,866.664526372405
1213.1,11.47,1873.1657,11885.49261,57.99175399,1873.1657,93.4850712949046,774.331369790883
1213.2,11.94,1949.9214,19950.26256,93.5097218,1949.9214,96.0598403876195,786.072187952981
1213.3,12.36,2018.5116,18705.14981,84.69449758,2018.5116,95.821777130508,781.542847134165
1213.4,12.83,2095.2673,21627.81519,94.34056423,2095.2673,96.4250565457188,773.182163438949
1213.5,13.33,2176.9223,23900.18636,100.3421989,2176.9223,96.7886544977771,767.517559694753
1213.6,14.1,2302.671,37880.01982,150.3500445,2302.671,96.6266130085194,1277.83966097815
1213.7,14.51,2369.6281,22011.58727,84.8977977,2369.6281,96.4251130119842,786.889369170973
1213.8,15.16,2475.7796,35157.72138,129.787837,2475.7796,97.4924625945184,881.593014518512
1213.9,15.5,2531.305,20185.15412,72.88075239,2531.305,95.7347158576071,860.954177797936
1214,16.11,2630.9241,35568.23332,123.5603784,2630.9241,97.7181067130307,811.629128422664
1214.1,16.7,2727.277,35981.11405,120.5787037,2727.277,97.7917776465383,794.543003476667
1214.2,17.4,2841.594,44040.70084,141.6502838,2841.594,97.5934059862286,1059.88087003841
1214.3,17.77,2902.0187,25723.14918,81.01196838,2902.0187,96.359051524935,936.566607807913
1216.6,11.99,1958.0869,2011.59129,9.389296189,1958.0869,86.6173322188428,269.204579455395
1216.7,12.03,1964.6193,2843.763888,13.22940718,1964.6193,87.3558363541954,359.570159699015
1216.8,12.37,2020.1447,15449.71847,69.89777416,2020.1447,94.8558584787188,794.755382736325
1216.9,12.56,2051.1736,9432.059983,42.02709682,2051.1736,92.0204051646092,752.640171274426
1217,12.85,2098.5335,14007.85903,61.00720249,2098.5335,94.230768434558,808.145824801378
1217.1,13.08,2136.0948,11681.60745,49.98127609,2136.0948,93.1221252192852,803.44633278565
1217.2,13.06,2132.8286,609.8348007,2.613253273,2132.8286,85.3786286909106,89.1662105823923
1217.3,13.11,2140.9941,3749.414937,16.00564903,2140.9941,88.0407352269199,448.402459757245
1217.4,13.34,2178.5554,11968.21379,50.20951019,2178.5554,93.2036630147081,813.400140288574
1217.5,13.39,2186.7209,3886.625829,16.24443578,2186.7209,88.1113499811602,462.067342351642
1217.6,13.47,2199.7857,5298.531005,22.01407087,2199.7857,89.1508335677036,574.846447199279
1217.7,13.58,2217.7498,6745.317482,27.79809926,2217.7498,90.1294585691783,665.799356701268
1217.9,13.61,2222.6491,5844.779216,24.03380102,2222.6491,89.5095914333889,613.14121957477
1218,13.69,2235.7139,5432.211162,22.20678416,2235.7139,89.2030510914016,586.51306376832
1218.1,14.01,2287.9731,16938.69234,67.66346292,2287.9731,95.1009753313572,829.830716282103
1218.2,14.01,2287.9731,1817.751165,7.261206241,2287.9731,86.3743325886395,247.68072810903
1218.4,13.91,2271.6421,3678.05612,14.79802298,2271.6421,87.8680032666642,446.221648328657
1218.5,14.2,2319.002,15792.28182,62.23991875,2319.002,94.639009520805,846.622724817844
1218.6,14.32,2338.5992,7768.386896,30.35989778,2338.5992,90.5955344978894,730.575265704803
1218.7,14.53,2372.8943,12344.10859,47.54519085,2372.8943,93.0506541608752,857.834796676208
1218.8,14.77,2412.0887,14097.59853,53.41670795,2412.0887,93.776060397326,877.426017934656
1218.9,14.87,2428.4197,7197.60359,27.08877909,2428.4197,90.067987099878,714.866917058441
1219,14.95,2441.4845,6242.917458,23.37000881,2441.4845,89.4264444791718,660.098343541105
1219.1,15,2449.65,4748.088235,17.71495273,2449.65,88.393863240966,551.069613993704
1219.2,15.25,2490.4775,15197.03544,55.77011096,2490.4775,94.0742039986382,900.545318429056
1219.3,15.23,2487.2113,1248.052496,4.586120121,2487.2113,85.7045444477776,178.414789834082
1219.4,15.2,2482.312,718.1850635,2.644266705,2482.312,85.2822811078721,105.70045877118
1219.5,15.27,2493.7437,5943.139399,21.78157881,2493.7437,89.1234527035345,646.408367627109
1219.6,15.38,2511.7078,8102.417414,29.48293762,2511.7078,90.4461853994425,774.089937896843
1219.7,15.43,2519.8733,5000.23671,18.13581655,2519.8733,88.4345772625718,578.29851338357
1219.8,15.44,2521.5064,2903.204736,10.52307931,2521.5064,86.9308003420989,379.42562342548
1219.9,15.5,2531.305,5569.154118,20.10805267,2531.305,88.7958808044915,623.974665562288
1220,15.77,2575.3987,16923.23632,60.05707846,2575.3987,94.5565913240596,921.200914092771
1220.1,16.07,2624.3917,18951.30921,65.99876619,2624.3917,95.1563712380016,917.931063670809
1220.2,16.28,2658.6868,14343.84668,49.30871782,2658.6868,93.292275502273,962.145717670759
1220.3,16.32,2665.2192,4998.392339,17.14046753,2665.2192,88.105411716406,594.538189522755
1220.4,16.61,2712.5791,19204.9448,64.70769155,2712.5791,95.0241294578,955.613190948979
1222.5,7.86,1283.6166,9076.531501,64.62638286,1283.6166,92.0541119978156,721.211027552445
1222.6,8.19,1337.5089,9490.311048,64.84985673,1337.5089,92.307889196001,730.005241456318
1222.7,8.36,1365.2716,5277.555533,35.32962359,1365.2716,89.2928171975792,565.077518417585
1222.8,9.08,1482.8548,22005.10976,135.6282526,1482.8548,94.7692583629196,1151.03043850156
1222.9,9.48,1548.1788,13315.32005,78.60600926,1548.1788,94.102464680693,785.275702827521
1223,9.89,1615.1359,14271.69705,80.75916178,1615.1359,94.4647300064369,789.976964380878
1223.1,10.16,1659.2296,10010.23033,55.1395019,1659.2296,92.6201348719256,738.741497363597
1223.2,10.58,1727.8198,15720.00248,83.15328647,1727.8198,94.9656964955456,791.392635750951
1223.3,10.78,1760.4818,8190.63595,42.52177042,1760.4818,91.4914898806726,696.901088643021
